source,target,type,name,distance,type_num,node_type_num,node_tg_type_num,cluster_distance,cluster_type,cluster_across
252,2174,road,None,0.259052718,1,1,1,2,1,0
252,10874,road,D986,0.363884158,1,1,1,2,1,0
253,9800,road,D12,0.190047095,1,1,1,2,1,0
253,6430,road,D106,0.255709367,1,1,1,2,1,0
254,3652,road,None,1.828985278,1,1,1,1,1,0
255,10252,road,None,0.782574282,1,1,1,2,1,0
255,5771,road,D241,0.684028541,1,1,1,2,1,0
256,9956,road,None,2.081587179,1,1,1,1,1,0
256,12210,crosslayer,None,0.373621235,4,1,4,2,4,1
257,1457,road,D24,0.050104885,1,1,1,2,1,0
257,12207,crosslayer,None,0.647744094,4,1,4,2,4,1
258,10255,road,None,0.238456697,1,1,1,2,1,0
258,11699,crosslayer,None,0.390910607,4,1,4,2,4,1
258,12029,crosslayer,None,0.610003333,4,1,4,2,4,1
258,12218,crosslayer,None,0.858046833,4,1,4,2,4,1
259,10131,road,None,2.227714554,1,1,1,1,1,0
259,6893,road,D11,2.521978591,1,1,1,1,1,0
259,12111,crosslayer,None,0.88630371,4,1,4,2,4,1
260,6415,road,D392,0.177280976,1,1,1,2,1,0
261,6487,road,D983,3.479671325,1,1,1,1,1,0
262,8663,road,None,1.266631285,1,1,1,2,1,0
262,4997,road,D7,0.845461582,1,1,1,2,1,0
262,11839,crosslayer,None,0.297977734,4,1,4,2,4,1
263,11601,road,D10,3.379787404,1,1,1,1,1,0
263,12111,crosslayer,None,0.45774892,4,1,4,2,4,1
264,2404,road,D909,0.321435799,1,1,1,2,1,0
265,3337,road,D445,1.075767388,1,1,1,2,1,0
265,11237,road,D310,1.763930847,1,1,1,1,1,0
266,8067,road,D906,1.384209996,1,1,1,1,1,0
266,4322,road,N10,1.266049261,1,1,1,2,1,0
267,11305,road,D37,3.560093219,1,1,1,1,1,0
268,10729,road,D7,0.109497255,1,1,1,2,1,0
268,6639,road,D985,0.242425656,1,1,1,2,1,0
269,3533,road,None,0.465712503,1,1,1,2,1,0
270,4643,road,None,0.206674913,1,1,1,2,1,0
270,4796,road,None,0.146284278,1,1,1,2,1,0
271,9901,road,None,1.111441055,1,1,1,2,1,0
271,6426,road,D38,0.401603929,1,1,1,2,1,0
271,11906,crosslayer,None,0.291184035,4,1,4,2,4,1
272,6424,road,None,0.216923448,1,1,1,2,1,0
272,11959,crosslayer,None,0.037209333,4,1,4,2,4,1
272,12165,crosslayer,None,0.826902262,4,1,4,2,4,1
272,11961,crosslayer,None,0.925872631,4,1,4,2,4,1
273,245,road,D19,6.052998143,1,1,1,0,1,0
273,697,road,D402,7.750913379,1,1,1,0,1,0
274,2254,road,A186,0.533599678,1,1,1,2,1,0
274,5588,road,D37,0.05818965,1,1,1,2,1,0
275,6843,road,None,0.758872705,1,1,1,2,1,0
276,4675,road,N1,0.996540616,1,1,1,2,1,0
277,7436,road,D9,0.169056416,1,1,1,2,1,0
278,7443,road,N3,0.666411463,1,1,1,2,1,0
278,3036,road,None,0.813623877,1,1,1,2,1,0
279,5198,road,D914,0.199822596,1,1,1,2,1,0
279,12177,crosslayer,None,0.503244161,4,1,4,2,4,1
280,8606,road,D111,0.234837157,1,1,1,2,1,0
280,6790,road,None,0.420952536,1,1,1,2,1,0
280,11749,crosslayer,None,0.027027676,4,1,4,2,4,1
280,12042,crosslayer,None,1.041952509,4,1,4,2,4,1
281,10539,road,D31,0.569415528,1,1,1,2,1,0
281,5986,road,None,0.762707369,1,1,1,2,1,0
281,12211,crosslayer,None,0.678737786,4,1,4,2,4,1
282,5528,road,D31,2.983849466,1,1,1,1,1,0
283,1987,road,D986,0.16913476,1,1,1,2,1,0
283,12177,crosslayer,None,0.835915214,4,1,4,2,4,1
284,1669,road,A13,0.368358082,1,1,1,2,1,0
285,11155,road,D55A,1.086387711,1,1,1,2,1,0
286,1480,road,D18,0.811740596,1,1,1,2,1,0
286,7194,road,None,0.80430075,1,1,1,2,1,0
287,9150,road,D5A1,2.830814895,1,1,1,1,1,0
288,9509,road,D113,0.513093079,1,1,1,2,1,0
289,10740,road,D7,0.140318829,1,1,1,2,1,0
289,5066,road,D7,0.368424767,1,1,1,2,1,0
290,337,road,None,0.672566149,1,1,1,2,1,0
290,11717,crosslayer,None,0.001544438,4,1,4,2,4,1
291,7146,road,D911,0.144210432,1,1,1,2,1,0
291,12048,crosslayer,None,0.88117411,4,1,4,2,4,1
292,4440,road,None,0.450352945,1,1,1,2,1,0
292,8927,road,None,0.394637936,1,1,1,2,1,0
292,10353,road,A86,0.879726466,1,1,1,2,1,0
293,3602,road,D114,0.338794066,1,1,1,2,1,0
294,4071,road,D153,0.655248652,1,1,1,2,1,0
295,5088,road,None,1.448122644,1,1,1,1,1,0
295,1342,road,D909,0.573909082,1,1,1,2,1,0
296,10483,road,None,0.095124472,1,1,1,2,1,0
296,9077,road,A10,0.974493219,1,1,1,2,1,0
297,4434,road,None,0.16903821,1,1,1,2,1,0
298,9926,road,None,0.543525533,1,1,1,2,1,0
298,4434,road,None,0.30651235,1,1,1,2,1,0
299,1949,road,D99,0.590623742,1,1,1,2,1,0
299,2356,road,D99E,0.4887456,1,1,1,2,1,0
299,9951,road,D99,0.659049583,1,1,1,2,1,0
300,8211,road,N104,0.663768008,1,1,1,2,1,0
301,6937,road,D316,0.412035288,1,1,1,2,1,0
302,3717,road,None,0.298294271,1,1,1,2,1,0
302,4563,road,A115,3.29934103,1,1,1,1,1,0
303,11395,road,None,0.2261767,1,1,1,2,1,0
304,799,road,D920,0.46683661,1,1,1,2,1,0
304,2179,road,D74,0.18239413,1,1,1,2,1,0
304,12124,crosslayer,None,0.427978789,4,1,4,2,4,1
305,4370,road,D157,0.554031805,1,1,1,2,1,0
305,10032,road,D255B,0.275164315,1,1,1,2,1,0
306,11659,road,None,0.766244218,1,1,1,2,1,0
307,7888,road,D49,0.531615326,1,1,1,2,1,0
307,5212,road,D49,3.214417584,1,1,1,1,1,0
308,2119,road,None,0.86646388,1,1,1,2,1,0
308,12106,crosslayer,None,0.415342821,4,1,4,2,4,1
309,1036,road,None,0.065518164,1,1,1,2,1,0
310,7690,road,D607,1.424667596,1,1,1,1,1,0
310,343,road,D417,0.793565233,1,1,1,2,1,0
311,11300,metro,M5,1.316907883,3,3,3,2,3,0
312,2019,road,None,0.915925463,1,1,1,2,1,0
312,12022,crosslayer,None,1.036037725,4,1,4,2,4,1
313,4834,road,None,0.043279634,1,1,1,2,1,0
313,9560,road,D97,1.064034568,1,1,1,2,1,0
314,7084,road,A6,0.709118432,1,1,1,2,1,0
315,4834,road,None,0.115482888,1,1,1,2,1,0
315,10276,road,None,0.269586911,1,1,1,2,1,0
316,2253,road,D41,0.540615658,1,1,1,2,1,0
316,4298,road,None,1.101022318,1,1,1,2,1,0
317,5658,road,N186,0.221130997,1,1,1,2,1,0
317,7192,road,D1BIS,4.117945087,1,1,1,0,1,0
317,12137,crosslayer,None,0.537632657,4,1,4,2,4,1
318,9446,road,N328,0.516458772,1,1,1,2,1,0
318,1069,road,N214,0.372821864,1,1,1,2,1,0
319,8121,road,N3,1.159124712,1,1,1,2,1,0
319,2636,road,None,1.873341038,1,1,1,1,1,0
320,3234,road,N184,2.287294703,1,1,1,1,1,0
321,11090,road,None,0.271881559,1,1,1,2,1,0
321,4134,road,A86,0.232398027,1,1,1,2,1,0
321,12112,crosslayer,None,1.164653481,4,1,4,2,4,1
322,3804,road,None,0.17036028,1,1,1,2,1,0
323,2993,road,D71,0.083955385,1,1,1,2,1,0
324,7365,metro,M8,0.527456038,3,3,3,2,3,0
324,7365,metro,M12,0.527456038,3,3,3,2,3,0
324,5735,metro,M8,0.793360057,3,3,3,2,3,0
324,1432,metro,M12,0.601737642,3,3,3,2,3,0
325,4846,road,None,0.435956826,1,1,1,2,1,0
325,1688,road,D190,1.013161616,1,1,1,2,1,0
326,6570,road,D991,0.378473768,1,1,1,2,1,0
327,5245,road,None,0.111405558,1,1,1,2,1,0
328,135,road,D13,0.58496544,1,1,1,2,1,0
328,5844,road,D11B,0.391184463,1,1,1,2,1,0
329,10556,road,D410,0.52925703,1,1,1,2,1,0
329,2078,road,D20,0.716226854,1,1,1,2,1,0
330,4424,road,D20,0.487033981,1,1,1,2,1,0
330,257,road,D24,0.794308333,1,1,1,2,1,0
330,12207,crosslayer,None,1.01927967,4,1,4,2,4,1
331,9967,road,D301,2.261433587,1,1,1,1,1,0
331,3218,road,D148,2.302282471,1,1,1,1,1,0
332,5394,road,D63A2,1.490913312,1,1,1,1,1,0
333,330,road,D20,0.326247122,1,1,1,2,1,0
334,4428,road,D20,0.720940459,1,1,1,2,1,0
334,11998,crosslayer,None,0.291655443,4,1,4,2,4,1
335,6034,road,D302,0.390654226,1,1,1,2,1,0
335,901,road,D137,3.783722501,1,1,1,0,1,0
336,7302,road,D9,1.581044645,1,1,1,1,1,0
337,8957,road,None,0.257401522,1,1,1,2,1,0
337,11792,crosslayer,None,0.344239541,4,1,4,2,4,1
337,12137,crosslayer,None,1.180078251,4,1,4,2,4,1
338,3637,road,None,0.338790535,1,1,1,2,1,0
339,702,road,None,0.131219959,1,1,1,2,1,0
339,9693,road,D311,2.557233872,1,1,1,1,1,0
340,1430,road,D44,1.478409048,1,1,1,1,1,0
341,4859,road,None,0.071398607,1,1,1,2,1,0
341,6137,road,D190,0.059306664,1,1,1,2,1,0
341,12215,crosslayer,None,0.155658198,4,1,4,2,4,1
342,10795,road,None,0.23219602,1,1,1,2,1,0
342,10333,road,None,0.341292,1,1,1,2,1,0
342,12137,crosslayer,None,0.203328803,4,1,4,2,4,1
343,707,road,None,0.37705833,1,1,1,2,1,0
343,7690,road,D417,1.327653673,1,1,1,2,1,0
344,7924,road,D39,0.292442502,1,1,1,2,1,0
345,10341,road,D411,1.710479084,1,1,1,1,1,0
345,8115,road,D2411,1.746921512,1,1,1,1,1,0
346,9739,road,None,1.386872254,1,1,1,1,1,0
346,8953,road,D105,0.355330407,1,1,1,2,1,0
347,12227,road,None,0.152988074,1,1,1,2,1,0
347,2030,road,None,0.325083148,1,1,1,2,1,0
347,11469,road,None,0.148376637,1,1,1,2,1,0
348,2916,road,D986,0.354970296,1,1,1,2,1,0
348,9241,road,A86,0.737748845,1,1,1,2,1,0
349,7594,road,None,0.228406793,1,1,1,2,1,0
350,2916,road,D986,0.414038607,1,1,1,2,1,0
350,8438,road,D987,0.665309244,1,1,1,2,1,0
351,9708,road,D934,1.057235804,1,1,1,2,1,0
351,7510,road,D204,0.32337543,1,1,1,2,1,0
352,3665,road,D406,0.060842509,1,1,1,2,1,0
353,9910,road,D101,0.388240285,1,1,1,2,1,0
353,4080,road,D989,0.736391956,1,1,1,2,1,0
353,9019,road,D989,0.302010727,1,1,1,2,1,0
353,12213,crosslayer,None,1.023713573,4,1,4,2,4,1
354,5113,road,D142,0.70134413,1,1,1,2,1,0
355,10869,road,D103,0.836913076,1,1,1,2,1,0
355,4047,road,None,0.474970318,1,1,1,2,1,0
356,9557,road,D50,0.305966467,1,1,1,2,1,0
356,8127,road,D128,0.280859145,1,1,1,2,1,0
356,11734,crosslayer,None,0.299298982,4,1,4,2,4,1
357,11217,road,D215,2.746960205,1,1,1,1,1,0
358,6654,road,D92,0.252710339,1,1,1,2,1,0
358,740,road,D92,0.687768737,1,1,1,2,1,0
359,10168,road,D924,3.036737203,1,1,1,1,1,0
359,10167,road,D924Z,1.543715652,1,1,1,1,1,0
359,11565,road,D924,2.336806835,1,1,1,1,1,0
360,1905,road,D160,1.036005635,1,1,1,2,1,0
360,9549,road,D86,0.507920065,1,1,1,2,1,0
360,12131,crosslayer,None,1.116347279,4,1,4,2,4,1
361,1537,road,D986,1.014799085,1,1,1,2,1,0
362,1150,road,None,0.195629108,1,1,1,2,1,0
362,582,road,D165,0.615572728,1,1,1,2,1,0
363,6454,road,D986,0.40841778,1,1,1,2,1,0
364,6904,road,D986,0.380239344,1,1,1,2,1,0
365,5423,train,RER A,2.144711092,2,2,2,1,2,0
365,602,train,RER A,2.811631152,2,2,2,1,2,0
366,3071,road,D837,2.55986106,1,1,1,1,1,0
367,3104,road,D49,3.176286372,1,1,1,1,1,0
368,4497,road,None,0.537716101,1,1,1,2,1,0
369,1101,road,None,0.126370022,1,1,1,2,1,0
369,12162,crosslayer,None,0.211987819,4,1,4,2,4,1
370,11288,train,RER C,3.368087891,2,2,2,1,2,0
371,1366,road,A1,0.558311819,1,1,1,2,1,0
372,4886,road,None,0.122998788,1,1,1,2,1,0
373,524,road,D110,1.176293121,1,1,1,2,1,0
374,3686,road,D607,0.223693887,1,1,1,2,1,0
375,2659,road,D99,0.062638081,1,1,1,2,1,0
375,12224,crosslayer,None,1.185600503,4,1,4,2,4,1
376,3269,road,D928,0.369034514,1,1,1,2,1,0
377,9692,road,None,0.886073005,1,1,1,2,1,0
377,8671,road,None,2.031370592,1,1,1,1,1,0
378,5696,metro,M1,1.564566542,3,3,3,1,3,0
378,11384,metro,M8,0.408363686,3,3,3,2,3,0
378,11544,metro,M8,0.482105351,3,3,3,2,3,0
378,7718,metro,M1,1.043573521,3,3,3,2,3,0
379,9574,road,D403,0.155363983,1,1,1,2,1,0
380,1582,road,D5,2.272037988,1,1,1,1,1,0
380,783,road,D45,1.139316031,1,1,1,2,1,0
381,7954,road,None,0.136922959,1,1,1,2,1,0
381,9176,road,N14,1.827226139,1,1,1,1,1,0
382,5826,road,D44,2.991524977,1,1,1,1,1,0
382,2093,road,None,0.128789431,1,1,1,2,1,0
383,2488,road,D9E,0.339479044,1,1,1,2,1,0
384,8761,road,D14,0.893317197,1,1,1,2,1,0
384,8761,road,D14,0.893317197,1,1,1,2,1,0
384,3299,road,D88,0.312279815,1,1,1,2,1,0
385,9015,road,None,0.886732254,1,1,1,2,1,0
386,94,road,A4,3.94711957,1,1,1,0,1,0
386,3939,road,None,1.938572975,1,1,1,1,1,0
386,3939,road,None,1.938572975,1,1,1,1,1,0
387,894,road,N486,0.081225988,1,1,1,2,1,0
387,751,road,None,0.234644068,1,1,1,2,1,0
388,1209,road,D194,0.725200487,1,1,1,2,1,0
389,346,road,D105,0.304983614,1,1,1,2,1,0
389,8954,road,D84C,0.412723712,1,1,1,2,1,0
390,8206,road,None,0.246547885,1,1,1,2,1,0
390,12025,crosslayer,None,1.136000313,4,1,4,2,4,1
391,11291,road,None,0.124263074,1,1,1,2,1,0
391,11291,road,D221,0.124263074,1,1,1,2,1,0
392,1194,road,None,0.212818659,1,1,1,2,1,0
392,12030,crosslayer,None,0.784374524,4,1,4,2,4,1
393,1937,road,D5,0.328809727,1,1,1,2,1,0
394,2338,road,None,0.76595787,1,1,1,2,1,0
394,6943,road,None,0.65490242,1,1,1,2,1,0
395,7383,road,None,0.275107175,1,1,1,2,1,0
395,5542,road,None,0.269484101,1,1,1,2,1,0
395,6142,road,None,0.035316726,1,1,1,2,1,0
395,11934,crosslayer,None,0.171877724,4,1,4,2,4,1
395,12030,crosslayer,None,0.303275636,4,1,4,2,4,1
396,5537,road,None,0.342056668,1,1,1,2,1,0
396,11714,crosslayer,None,0.539497833,4,1,4,2,4,1
396,11730,crosslayer,None,0.464398249,4,1,4,2,4,1
396,11883,crosslayer,None,0.509368708,4,1,4,2,4,1
396,11912,crosslayer,None,0.231953036,4,1,4,2,4,1
396,12088,crosslayer,None,0.994653517,4,1,4,2,4,1
396,12188,crosslayer,None,1.081401404,4,1,4,2,4,1
397,7773,road,A86,0.326412356,1,1,1,2,1,0
397,321,road,A86,0.543062673,1,1,1,2,1,0
397,790,road,None,0.119529055,1,1,1,2,1,0
397,12112,crosslayer,None,0.714974586,4,1,4,2,4,1
398,5947,road,D136,0.613860751,1,1,1,2,1,0
398,2368,road,D136,1.264377211,1,1,1,2,1,0
399,7928,road,None,0.32315717,1,1,1,2,1,0
400,8525,road,N406,0.651248304,1,1,1,2,1,0
400,5886,road,D60,0.461248875,1,1,1,2,1,0
401,11465,metro,M13,1.493656525,3,3,3,1,3,0
401,11634,metro,M13,1.79974762,3,3,3,1,3,0
402,7616,train,RER B,1.59378708,2,2,2,1,2,0
402,11378,train,RER C,2.008746488,2,2,2,1,2,0
402,11378,train,RER B,2.008746488,2,2,2,1,2,0
402,11589,train,RER C,4.559387283,2,2,2,0,2,0
403,2232,road,N370,0.379406635,1,1,1,2,1,0
403,8382,road,N370,0.2019047,1,1,1,2,1,0
404,4500,road,D1B1,0.276457443,1,1,1,2,1,0
404,8820,road,D1B2,0.059988503,1,1,1,2,1,0
405,3733,road,None,0.077494689,1,1,1,2,1,0
406,6530,road,D906,2.829942781,1,1,1,1,1,0
407,11458,train,RER C,2.640778668,2,2,2,1,2,0
408,7749,road,D49B,1.057153476,1,1,1,2,1,0
408,767,road,D211,1.66914316,1,1,1,1,1,0
409,12200,crosslayer,None,0.742374391,4,1,4,2,4,1
410,9291,road,D117,0.278151499,1,1,1,2,1,0
410,12009,crosslayer,None,0.653513233,4,1,4,2,4,1
411,4604,road,None,0.985212138,1,1,1,2,1,0
411,3793,road,None,0.256915374,1,1,1,2,1,0
412,1664,road,None,0.298941212,1,1,1,2,1,0
412,5568,road,None,0.049420902,1,1,1,2,1,0
412,11943,crosslayer,None,0.45356272,4,1,4,2,4,1
412,12087,crosslayer,None,0.711130992,4,1,4,2,4,1
413,5145,road,D3,0.931152446,1,1,1,2,1,0
413,2161,road,D24,3.821965472,1,1,1,0,1,0
415,8936,road,None,0.106363949,1,1,1,2,1,0
415,8106,road,None,0.137357917,1,1,1,2,1,0
415,12099,crosslayer,None,0.9530118,4,1,4,2,4,1
416,10414,road,D13,0.470844194,1,1,1,2,1,0
417,7350,road,D257,0.218304735,1,1,1,2,1,0
417,12191,crosslayer,None,0.45507019,4,1,4,2,4,1
417,12200,crosslayer,None,0.575539554,4,1,4,2,4,1
418,5495,road,D40,2.764397828,1,1,1,1,1,0
418,766,road,D988,0.176391794,1,1,1,2,1,0
419,4522,road,D136,0.160041086,1,1,1,2,1,0
419,6528,road,D136,1.444898467,1,1,1,1,1,0
419,12172,crosslayer,None,0.510469347,4,1,4,2,4,1
420,6524,road,None,0.095529355,1,1,1,2,1,0
422,8821,road,None,0.336805256,1,1,1,2,1,0
423,7015,road,None,1.092813468,1,1,1,2,1,0
424,4570,road,D106,2.072353273,1,1,1,1,1,0
424,2680,road,D106E,2.775782581,1,1,1,1,1,0
425,9468,road,D906,1.021469774,1,1,1,2,1,0
425,5928,road,D80,8.499319138,1,1,1,0,1,0
426,10943,road,None,0.108802763,1,1,1,2,1,0
426,11779,crosslayer,None,0.368997783,4,1,4,2,4,1
427,9867,road,D33,0.10936897,1,1,1,2,1,0
428,4758,road,None,0.047072725,1,1,1,2,1,0
429,8068,road,N441,1.091839298,1,1,1,2,1,0
430,11023,road,D76,1.257370814,1,1,1,2,1,0
431,4003,road,None,0.185387857,1,1,1,2,1,0
431,434,road,None,0.052037449,1,1,1,2,1,0
432,6231,road,D127,0.082811996,1,1,1,2,1,0
432,3212,road,None,0.179807611,1,1,1,2,1,0
433,129,road,D912,1.620255,1,1,1,1,1,0
434,5592,road,D446,0.114268342,1,1,1,2,1,0
435,8933,road,D80,1.429371319,1,1,1,1,1,0
436,3292,road,D920,0.346246015,1,1,1,2,1,0
436,12046,crosslayer,None,0.095984438,4,1,4,2,4,1
437,2092,road,D909,1.038382107,1,1,1,2,1,0
437,6024,road,D9E,1.343426931,1,1,1,2,1,0
438,9663,road,None,1.223377346,1,1,1,2,1,0
438,6122,road,D86,0.591968108,1,1,1,2,1,0
438,11991,crosslayer,None,0.473093724,4,1,4,2,4,1
438,12062,crosslayer,None,0.513872969,4,1,4,2,4,1
439,4561,road,None,0.364760228,1,1,1,2,1,0
439,6412,road,None,0.327376769,1,1,1,2,1,0
439,11723,crosslayer,None,0.082518622,4,1,4,2,4,1
439,11724,crosslayer,None,0.539651934,4,1,4,2,4,1
439,11879,crosslayer,None,0.386512966,4,1,4,2,4,1
440,6560,road,None,0.223628081,1,1,1,2,1,0
441,1519,road,D42,0.531583288,1,1,1,2,1,0
441,1232,road,D42,5.200217849,1,1,1,0,1,0
442,2286,road,None,0.745396807,1,1,1,2,1,0
442,814,road,None,0.207061858,1,1,1,2,1,0
442,12100,crosslayer,None,0.428405717,4,1,4,2,4,1
442,12129,crosslayer,None,0.440483272,4,1,4,2,4,1
442,12140,crosslayer,None,0.684600031,4,1,4,2,4,1
443,1221,road,None,0.311987552,1,1,1,2,1,0
443,6110,road,None,0.527359018,1,1,1,2,1,0
443,11818,crosslayer,None,0.41120203,4,1,4,2,4,1
443,11853,crosslayer,None,0.54846478,4,1,4,2,4,1
443,11950,crosslayer,None,0.285925474,4,1,4,2,4,1
443,11962,crosslayer,None,0.019572236,4,1,4,2,4,1
443,12004,crosslayer,None,1.080156713,4,1,4,2,4,1
444,9412,road,None,0.569742737,1,1,1,2,1,0
444,9089,road,None,0.202999105,1,1,1,2,1,0
444,11779,crosslayer,None,0.017093098,4,1,4,2,4,1
445,8273,road,D307,5.061732595,1,1,1,0,1,0
445,8872,road,None,4.027696165,1,1,1,0,1,0
446,7401,road,None,0.14618095,1,1,1,2,1,0
446,923,road,None,0.32129168,1,1,1,2,1,0
446,11720,crosslayer,None,0.365240897,4,1,4,2,4,1
447,2561,road,N3,0.441646239,1,1,1,2,1,0
447,11719,crosslayer,None,0.460387834,4,1,4,2,4,1
448,4933,road,D181,0.302966965,1,1,1,2,1,0
449,9819,road,None,2.754300671,1,1,1,1,1,0
449,11195,road,N191,2.229705612,1,1,1,1,1,0
450,11161,road,D141,2.168432432,1,1,1,1,1,0
450,9837,road,D948,1.603853301,1,1,1,1,1,0
451,8274,road,D6,0.468436107,1,1,1,2,1,0
451,4562,road,D9,0.659301077,1,1,1,2,1,0
452,8933,road,D2,0.10894675,1,1,1,2,1,0
453,5776,road,None,0.740692813,1,1,1,2,1,0
453,2008,road,None,0.326950091,1,1,1,2,1,0
453,11782,crosslayer,None,0.251892964,4,1,4,2,4,1
453,11846,crosslayer,None,0.415443091,4,1,4,2,4,1
453,11895,crosslayer,None,0.265456356,4,1,4,2,4,1
454,9653,road,D186,0.162446455,1,1,1,2,1,0
454,3076,road,None,0.147717474,1,1,1,2,1,0
455,7825,road,D406,1.11253266,1,1,1,2,1,0
455,7466,road,None,0.494679055,1,1,1,2,1,0
455,12221,crosslayer,None,0.432507145,4,1,4,2,4,1
456,3231,road,None,0.268592922,1,1,1,2,1,0
456,8270,road,None,0.392047437,1,1,1,2,1,0
456,11871,crosslayer,None,0.205857343,4,1,4,2,4,1
456,11920,crosslayer,None,0.286762593,4,1,4,2,4,1
457,8192,road,D148B,0.240724167,1,1,1,2,1,0
457,10107,road,D126,0.127355262,1,1,1,2,1,0
458,9246,road,D321,2.720684953,1,1,1,1,1,0
458,5598,road,D39,1.710762506,1,1,1,1,1,0
459,5779,road,None,0.098337855,1,1,1,2,1,0
459,11805,crosslayer,None,0.390505291,4,1,4,2,4,1
459,12194,crosslayer,None,0.387692926,4,1,4,2,4,1
460,10401,road,D61,0.866944097,1,1,1,2,1,0
460,9561,road,N12,2.238840881,1,1,1,1,1,0
461,5948,road,N13,0.477382015,1,1,1,2,1,0
462,8211,road,A5A,0.717341782,1,1,1,2,1,0
462,300,road,A5A,0.767399632,1,1,1,2,1,0
463,6571,road,None,0.105226608,1,1,1,2,1,0
463,7797,road,None,1.107856206,1,1,1,2,1,0
464,430,road,D76,0.652305611,1,1,1,2,1,0
464,2188,road,None,0.763509304,1,1,1,2,1,0
465,2380,road,D988,4.33488528,1,1,1,0,1,0
465,878,road,D29,2.10613642,1,1,1,1,1,0
466,3759,road,D222,5.872223039,1,1,1,0,1,0
466,3239,road,D55,3.204220903,1,1,1,1,1,0
467,649,road,D119,3.110267562,1,1,1,1,1,0
467,7378,road,D198,1.10811584,1,1,1,2,1,0
468,5273,road,None,0.170012587,1,1,1,2,1,0
468,5796,road,D143,0.250213928,1,1,1,2,1,0
468,12072,crosslayer,None,0.194488284,4,1,4,2,4,1
469,8455,road,None,0.651320789,1,1,1,2,1,0
469,521,road,None,0.26947371,1,1,1,2,1,0
469,11698,crosslayer,None,0.53738166,4,1,4,2,4,1
469,11795,crosslayer,None,0.292431481,4,1,4,2,4,1
469,11978,crosslayer,None,0.210329889,4,1,4,2,4,1
469,12004,crosslayer,None,0.821495817,4,1,4,2,4,1
469,12110,crosslayer,None,1.153959741,4,1,4,2,4,1
470,2982,road,None,0.195478866,1,1,1,2,1,0
471,2105,road,D30,0.808563448,1,1,1,2,1,0
471,7232,road,D31,0.622213021,1,1,1,2,1,0
472,1111,road,None,0.101090275,1,1,1,2,1,0
472,11800,crosslayer,None,0.185091372,4,1,4,2,4,1
473,2378,road,None,2.9936296,1,1,1,1,1,0
474,2901,road,None,0.311963261,1,1,1,2,1,0
474,480,road,None,0.185506182,1,1,1,2,1,0
475,241,road,D404,1.422230821,1,1,1,1,1,0
476,1622,road,D405,0.301196693,1,1,1,2,1,0
477,11543,train,RER C,2.932198312,2,2,2,1,2,0
477,11379,train,RER C,2.100411908,2,2,2,1,2,0
478,1026,road,D61,5.164204199,1,1,1,0,1,0
478,10462,road,D60,3.576603411,1,1,1,1,1,0
479,1973,road,D502,0.698213581,1,1,1,2,1,0
480,6594,road,None,0.228094292,1,1,1,2,1,0
480,2300,road,None,0.990972616,1,1,1,2,1,0
481,3155,road,D13,4.129902117,1,1,1,0,1,0
482,8407,road,D18,0.226894516,1,1,1,2,1,0
483,1978,road,None,1.263182293,1,1,1,2,1,0
483,12068,crosslayer,None,0.224458954,4,1,4,2,4,1
484,10470,road,None,0.187723729,1,1,1,2,1,0
485,4211,road,D95,1.224073079,1,1,1,2,1,0
485,7213,road,D306,2.610583002,1,1,1,1,1,0
486,5722,road,None,0.293807995,1,1,1,2,1,0
487,6177,road,None,0.597261303,1,1,1,2,1,0
488,9314,road,None,1.250466324,1,1,1,2,1,0
488,1095,road,D31,0.852416057,1,1,1,2,1,0
489,119,road,D35,0.090207688,1,1,1,2,1,0
490,9876,road,D253,0.865575412,1,1,1,2,1,0
491,8895,road,D219,1.004557658,1,1,1,2,1,0
492,11504,road,D31,0.070991476,1,1,1,2,1,0
493,813,road,None,0.071200244,1,1,1,2,1,0
493,11864,crosslayer,None,0.394320772,4,1,4,2,4,1
494,2228,road,D43,1.80154535,1,1,1,1,1,0
495,8377,road,None,2.147511565,1,1,1,1,1,0
495,11132,road,None,1.500147445,1,1,1,1,1,0
496,7919,road,D137,2.478973134,1,1,1,1,1,0
496,901,road,D137,0.509590682,1,1,1,2,1,0
497,683,road,None,0.573863372,1,1,1,2,1,0
498,4965,road,None,0.675849928,1,1,1,2,1,0
498,8911,road,D64,0.235845094,1,1,1,2,1,0
499,3079,road,None,0.553253304,1,1,1,2,1,0
499,12023,crosslayer,None,0.37000089,4,1,4,2,4,1
500,2528,road,D35,0.596510337,1,1,1,2,1,0
501,6413,road,None,0.531469315,1,1,1,2,1,0
501,4561,road,None,0.14210833,1,1,1,2,1,0
501,11723,crosslayer,None,0.1505568,4,1,4,2,4,1
501,11879,crosslayer,None,0.573839549,4,1,4,2,4,1
501,12004,crosslayer,None,1.133382208,4,1,4,2,4,1
501,12160,crosslayer,None,1.023509792,4,1,4,2,4,1
502,8807,road,N7,0.575398546,1,1,1,2,1,0
502,12190,crosslayer,None,0.764748626,4,1,4,2,4,1
503,4393,road,D30,0.098394443,1,1,1,2,1,0
504,2641,road,D31,0.383447494,1,1,1,2,1,0
505,4040,road,D934,0.524835301,1,1,1,2,1,0
505,12181,crosslayer,None,0.943168516,4,1,4,2,4,1
506,7993,road,D934,0.197931112,1,1,1,2,1,0
507,3923,road,D40,0.476156132,1,1,1,2,1,0
507,6803,road,None,1.136690753,1,1,1,2,1,0
