source,target,type,name,node_lat,node_lon,node_tg_lat,node_tg_lon,node_type,node_tg_type,distance,type_num,node_type_num,node_tg_type_num
801.0,3576.0,road,D155,1.809155,48.782128,1.810939,48.780653,road,road,0.2573414442000687,1,1,1
802.0,8419.0,road,None,2.039515,48.78418,2.040281,48.783552,road,road,0.1101133160585183,1,1,1
802.0,3528.0,road,None,2.039515,48.78418,2.030903,48.780962,road,road,1.022201403850183,1,1,1
10007.0,2647.0,road,None,1.719842,48.99134,1.718051,48.98914,road,road,0.3153572403933408,1,1,1
10966.0,9370.0,road,None,2.523559,48.997214,2.519762,48.989429,road,road,0.9623734029119402,1,1,1
10340.0,8475.0,road,None,2.095252,48.99474,2.095869,48.99416,road,road,0.0941315594196978,1,1,1
10340.0,10101.0,road,None,2.095252,48.99474,2.083098,48.991662,road,road,1.394072260251384,1,1,1
9615.0,5422.0,road,None,1.846815,48.992605,1.811221,48.991951,road,road,3.9585395701361614,1,1,1
9615.0,2655.0,road,None,1.846815,48.992605,1.847455,48.989949,road,road,0.3036376303279314,1,1,1
9646.0,6047.0,road,None,1.962986,48.993606,1.969961,48.989642,road,road,0.8919567325458861,1,1,1
4398.0,3732.0,road,None,2.558242,48.976574,2.549129,48.971109,road,road,1.1812528822594643,1,1,1
3406.0,6114.0,road,D109,2.291719,48.975341,2.285477,48.969041,road,road,0.9857495952833856,1,1,1
4399.0,7278.0,road,None,2.873281,48.97728,2.870142,48.970645,road,road,0.8153405279611057,1,1,1
4398.0,4670.0,road,None,2.558242,48.976574,2.569263,48.965401,road,road,1.7441965099349477,1,1,1
4401.0,7599.0,road,None,2.331949,48.975442,2.324223,48.975214,road,road,0.8594653895491462,1,1,1
6389.0,5417.0,road,D6A,1.997598,48.315004,1.99938,48.312451,road,road,0.3460540196189686,1,1,1
6393.0,6932.0,road,D152,2.572805,48.318482,2.570685,48.317174,road,road,0.2769137567425979,1,1,1
5263.0,2211.0,road,None,2.287186,48.862843,2.286369,48.862168,road,road,0.1178030664786991,1,1,1
5258.0,7088.0,road,None,2.268306,48.862652,2.267634,48.861789,road,road,0.1215634009600643,1,1,1
5258.0,5257.0,road,None,2.268306,48.862652,2.265666,48.862614,road,road,0.2935849673170955,1,1,1
5261.0,1335.0,road,D37,2.462749,48.863778,2.455189,48.862471,road,road,0.8530811039404019,1,1,1
5261.0,561.0,road,D37,2.462749,48.863778,2.466491,48.863138,road,road,0.4221221658944349,1,1,1
11156.0,2505.0,road,D928,2.186127,49.06397,2.194358,49.054264,road,road,1.4144860078983057,1,1,1
11156.0,1533.0,road,D922,2.186127,49.06397,2.183244,49.062885,road,road,0.3424948736725701,1,1,1
5259.0,2023.0,road,None,2.291999,48.86279,2.291002,48.860415,road,road,0.2862187740484057,1,1,1
11338.0,3703.0,road,None,2.124017,48.771419,2.129058,48.76882,road,road,0.6305564318493018,1,1,1
7521.0,6453.0,road,D91,2.082715,48.771145,2.072239,48.761754,road,road,1.5639461200808311,1,1,1
7520.0,4912.0,road,N104,2.612181,48.774028,2.614278,48.749108,road,road,2.777899584643462,1,1,1
11338.0,3320.0,road,None,2.124017,48.771419,2.120083,48.769254,road,road,0.4992287450126337,1,1,1
1729.0,3802.0,road,D72,2.278387,48.814143,2.288588,48.803915,road,road,1.605626672307112,1,1,1
1729.0,6642.0,road,D130,2.278387,48.814143,2.272796,48.812432,road,road,0.650107075281842,1,1,1
10607.0,1283.0,road,D7,2.36083,48.814558,2.361306,48.812762,road,road,0.2064371344328822,1,1,1
11339.0,5663.0,road,D947,2.488366,48.620662,2.490196,48.620166,road,road,0.2108149045326448,1,1,1
11339.0,10901.0,road,None,2.488366,48.620662,2.494444,48.612565,road,road,1.1251015012954508,1,1,1
11339.0,3381.0,road,D947,2.488366,48.620662,2.485432,48.61397,road,road,0.8118516963970651,1,1,1
6781.0,10852.0,road,N12,2.133808,48.788656,2.148392,48.787025,road,road,1.6317623580638838,1,1,1
7730.0,2806.0,road,D21,2.665013,48.791289,2.65671,48.790501,road,road,0.9273911183205926,1,1,1
2388.0,9037.0,road,None,2.066287,48.842967,2.06198,48.842083,road,road,0.4888871973627177,1,1,1
7067.0,3064.0,road,D37,3.15148,48.846546,3.137126,48.822726,road,road,3.088983542931269,1,1,1
609.0,989.0,road,D236,3.437905,48.58215,3.474028,48.581661,road,road,4.017061015847299,1,1,1
609.0,5140.0,road,D236,3.437905,48.58215,3.425358,48.581656,road,road,1.3962398111498604,1,1,1
6300.0,2560.0,road,D49,2.123041,48.334558,2.122171,48.332806,road,road,0.2173908653472524,1,1,1
6721.0,2984.0,road,D71A,3.305243,48.664122,3.337103,48.64861,road,road,3.9389916495347626,1,1,1
9821.0,10006.0,road,D159,1.965254,49.140941,1.952932,49.133245,road,road,1.6151647028653011,1,1,1
5341.0,4494.0,road,D186,2.299678,48.672099,2.309229,48.670441,road,road,1.077880514610069,1,1,1
5341.0,4502.0,road,D186,2.299678,48.672099,2.294309,48.664736,road,road,1.0127461740362718,1,1,1
6515.0,6513.0,road,D60,2.314241,48.776709,2.313734,48.776657,road,road,0.0566710910198836,1,1,1
11340.0,4235.0,road,D148,2.323387,48.776838,2.326461,48.775389,road,road,0.3778275626282293,1,1,1
11340.0,6515.0,road,D60,2.323387,48.776838,2.314241,48.776709,road,road,1.0170897871706464,1,1,1
8433.0,5119.0,road,D35TER,2.422852,48.891372,2.420155,48.886827,road,road,0.5872730214299268,1,1,1
385.0,8670.0,road,None,2.390392,48.829431,2.391274,48.827322,road,road,0.254003502438377,1,1,1
385.0,7105.0,road,None,2.390392,48.829431,2.382247,48.825814,road,road,0.9908274949714988,1,1,1
1777.0,9000.0,road,None,2.530409,48.689124,2.533137,48.688807,road,road,0.3053769192571862,1,1,1
5814.0,10438.0,road,D931,2.384544,48.688339,2.382979,48.684023,road,road,0.5101030874009171,1,1,1
388.0,5702.0,road,N303,2.558748,48.830126,2.557676,48.83005,road,road,0.1194995530400641,1,1,1
387.0,4871.0,road,D145,2.493104,48.82987,2.496556,48.823755,road,road,0.7802578705525582,1,1,1
133.0,5051.0,road,D81,1.794828,49.091427,1.811436,49.080932,road,road,2.184242100848297,1,1,1
133.0,9957.0,road,D983,1.794828,49.091427,1.776254,49.069478,road,road,3.196316213314776,1,1,1
5877.0,8366.0,road,D403,2.713575,48.2684,2.703555,48.267498,road,road,1.118668418569961,1,1,1
6901.0,5747.0,road,D37,1.676118,49.16596,1.670009,49.142743,road,road,2.668422218583158,1,1,1
6901.0,7553.0,road,None,1.676118,49.16596,1.711734,49.160425,road,road,4.007815802597649,1,1,1
5877.0,10816.0,road,D225A,2.713575,48.2684,2.714835,48.266072,road,road,0.2940896879283337,1,1,1
10153.0,3905.0,road,None,3.298181,48.558784,3.298132,48.556077,road,road,0.3005554933004987,1,1,1
11056.0,1549.0,road,N7,2.499069,48.558031,2.501099,48.555463,road,road,0.3637786828993428,1,1,1
11058.0,6730.0,road,D209,3.149847,48.559041,3.151244,48.557461,road,road,0.2343146093106977,1,1,1
7058.0,1791.0,road,D41,2.273618,48.954653,2.261736,48.949815,road,road,1.4263822468976095,1,1,1
1681.0,4785.0,road,D113,1.912959,48.951818,1.922701,48.946852,road,road,1.2157430056208356,1,1,1
1680.0,9692.0,road,D405A,2.911499,48.956731,2.911485,48.955638,road,road,0.1213891571845043,1,1,1
1681.0,10884.0,road,None,1.912959,48.951818,1.919473,48.949503,road,road,0.7686572300569666,1,1,1
851.0,847.0,road,D47,2.455715,49.01977,2.466018,49.019672,road,road,1.1456930579974507,1,1,1
1726.0,8345.0,road,D302,2.82692,48.370837,2.830488,48.369969,road,road,0.4082870131681363,1,1,1
1726.0,7940.0,road,D218,2.82692,48.370837,2.827347,48.360171,road,road,1.1855127730592725,1,1,1
9625.0,5351.0,road,D124,2.317722,49.019141,2.31301,49.016533,road,road,0.5987359641196087,1,1,1
9625.0,1307.0,road,D123,2.317722,49.019141,2.344378,49.011053,road,road,3.0972325578118185,1,1,1
702.0,339.0,road,None,2.25543,48.94308,2.256454,48.942493,road,road,0.1312199592140845,1,1,1
702.0,1512.0,road,D909,2.25543,48.94308,2.25318,48.942041,road,road,0.2755380380700403,1,1,1
1307.0,6404.0,road,D123,2.344378,49.011053,2.354293,49.003764,road,road,1.3679573412943329,1,1,1
8310.0,8953.0,road,D84A2,2.608841,48.944813,2.615477,48.939583,road,road,0.9391369851955272,1,1,1
8310.0,10587.0,road,None,2.608841,48.944813,2.608321,48.943624,road,road,0.1441762450488044,1,1,1
8309.0,2277.0,road,D603,3.124832,48.945382,3.123709,48.943324,road,road,0.2603935452523169,1,1,1
8315.0,3236.0,road,D418,2.690737,48.945034,2.690107,48.942654,road,road,0.2734766725038097,1,1,1
8314.0,1083.0,road,D212,2.667051,48.944966,2.66677,48.943666,road,road,0.1477387763659672,1,1,1
2224.0,4216.0,road,D922,2.393721,49.112128,2.393803,49.11158,road,road,0.061560641492209,1,1,1
2224.0,3821.0,road,D909,2.393721,49.112128,2.376086,49.108189,road,road,2.009160569178845,1,1,1
9211.0,614.0,road,None,2.279424,48.636456,2.281095,48.636174,road,road,0.1884299367814449,1,1,1
11341.0,7500.0,road,None,2.113743,49.181431,2.114021,49.180664,road,road,0.0906612132050103,1,1,1
9156.0,6251.0,road,D9,2.332087,48.930587,2.331817,48.929034,road,road,0.1751352224694735,1,1,1
10160.0,5997.0,road,D115,2.485053,48.931387,2.482813,48.930505,road,road,0.2676557470972939,1,1,1
9149.0,5201.0,road,D190,2.048887,48.928764,2.053357,48.92406,road,road,0.7213129297487954,1,1,1
9149.0,893.0,road,None,2.048887,48.928764,2.046235,48.927187,road,road,0.3430297394491248,1,1,1
6920.0,6697.0,road,None,2.688657,48.231968,2.702645,48.230668,road,road,1.562082563474111,1,1,1
6920.0,7557.0,road,D118,2.688657,48.231968,2.688049,48.231521,road,road,0.0838791199160541,1,1,1
6121.0,6168.0,road,D18,3.294148,48.476536,3.284143,48.475621,road,road,1.1171327341461772,1,1,1
71.0,2949.0,road,D148,2.260446,48.474611,2.283245,48.471296,road,road,2.5617495368790277,1,1,1
5756.0,9405.0,road,D376,2.618347,48.513621,2.599758,48.509674,road,road,2.112988738522507,1,1,1
5757.0,8292.0,road,D449,2.334725,48.512291,2.344305,48.510963,road,road,1.0754167490392492,1,1,1
3853.0,2230.0,road,None,2.516594,48.991921,2.505382,48.97657,road,road,2.112439738861,1,1,1
5826.0,382.0,road,D44,2.236688,49.061145,2.210018,49.057606,road,road,2.9915249767178467,1,1,1
4803.0,636.0,road,D45,2.762655,48.917227,2.767462,48.913077,road,road,0.7058002778457756,1,1,1
1865.0,5274.0,road,D53,3.06477,48.992958,3.055747,48.992158,road,road,1.007236427406828,1,1,1
1865.0,5482.0,road,D3,3.06477,48.992958,3.078054,48.966922,road,road,3.2464193535095425,1,1,1
1866.0,2239.0,road,D983B2,1.725013,48.986165,1.72534,48.985854,road,road,0.0501687970737945,1,1,1
10163.0,2677.0,road,D9,2.656567,48.992412,2.655335,48.99217,road,road,0.1396044332202888,1,1,1
4875.0,854.0,road,None,2.193996,48.703867,2.192357,48.703685,road,road,0.1833670250282166,1,1,1
857.0,2746.0,road,D144A,2.857464,48.706487,2.835241,48.679155,road,road,3.914089571559847,1,1,1
105.0,3259.0,road,D139,2.621045,48.982373,2.62838,48.976421,road,road,1.0499194159026042,1,1,1
105.0,833.0,road,None,2.621045,48.982373,2.613899,48.981429,road,road,0.8014878595236085,1,1,1
106.0,6583.0,road,D47E1,2.443618,48.981686,2.431809,48.974504,road,road,1.5365042364575143,1,1,1
106.0,866.0,road,D370,2.443618,48.981686,2.452582,48.97907,road,road,1.038254997903958,1,1,1
514.0,6966.0,road,D117,2.2798,48.704434,2.287136,48.700965,road,road,0.9021997090336056,1,1,1
108.0,5388.0,road,None,2.288164,48.980824,2.292329,48.980152,road,road,0.4691067107031292,1,1,1
3059.0,1763.0,road,D31,2.47464,48.705437,2.465923,48.70109,road,road,1.0829232395696673,1,1,1
3070.0,8129.0,road,None,2.350965,48.820985,2.351895,48.820113,road,road,0.1417028290093474,1,1,1
6106.0,5337.0,road,D402,2.849058,48.674919,2.842865,48.667576,road,road,1.067355311918534,1,1,1
6105.0,1108.0,road,D838,2.065445,48.671338,2.073833,48.652208,road,road,2.3213872464024794,1,1,1
6105.0,5740.0,road,D40,2.065445,48.671338,2.062459,48.671103,road,road,0.3330533892174521,1,1,1
8602.0,9071.0,road,N185,2.278725,48.877371,2.276282,48.87687,road,road,0.2772937874478605,1,1,1
8602.0,6806.0,road,None,2.278725,48.877371,2.279851,48.877103,road,road,0.1286975670499049,1,1,1
2753.0,228.0,road,None,2.370343,48.87791,2.371019,48.869945,road,road,0.8880963600967724,1,1,1
8603.0,3593.0,road,None,2.422385,48.878172,2.417103,48.875997,road,road,0.635094537781497,1,1,1
8603.0,1149.0,road,D20,2.422385,48.878172,2.4231,48.87622,road,road,0.2309730408675669,1,1,1
10943.0,8160.0,road,None,2.40946,48.8781,2.408645,48.877849,road,road,0.09481704837558,1,1,1
1888.0,2245.0,road,D21,2.134686,48.423784,2.132725,48.418633,road,road,0.6124967665562463,1,1,1
4943.0,10879.0,road,N186,2.469677,48.905272,2.469731,48.905079,road,road,0.0222656101372387,1,1,1
591.0,4760.0,road,D201,1.56836,49.040125,1.563372,49.039908,road,road,0.5551645199046412,1,1,1
591.0,4442.0,road,D201G,1.56836,49.040125,1.561827,49.03837,road,road,0.7521727891252569,1,1,1
592.0,4279.0,road,N104,2.462253,49.047431,2.439349,49.046463,road,road,2.5490779737209968,1,1,1
592.0,6349.0,road,N104,2.462253,49.047431,2.499667,49.029281,road,road,4.6231055768930425,1,1,1
11342.0,4514.0,road,None,1.892366,49.025161,1.892507,49.024757,road,road,0.0475569934322547,1,1,1
11342.0,5559.0,road,None,1.892366,49.025161,1.893814,49.023506,road,road,0.2444452965137699,1,1,1
11343.0,3339.0,road,D212,2.566044,49.02949,2.558607,49.029229,road,road,0.8274647539587655,1,1,1
11343.0,2616.0,road,N1104,2.566044,49.02949,2.583623,49.025897,road,road,1.9950267496890683,1,1,1
7585.0,662.0,road,D14,2.134657,49.027138,2.143315,49.022308,road,road,1.1022180794333238,1,1,1
5626.0,2089.0,road,N184,2.265857,49.09956,2.256766,49.084182,road,road,1.98526075958918,1,1,1
7015.0,423.0,road,None,1.836104,48.477036,1.835908,48.467205,road,road,1.09281346763341,1,1,1
9712.0,3440.0,road,None,1.906914,49.004449,1.910398,49.004233,road,road,0.3881461196806839,1,1,1
6308.0,4705.0,road,A3,2.473846,48.888486,2.473911,48.887587,road,road,0.1001322645189907,1,1,1
3803.0,2782.0,road,None,1.546898,48.946671,1.540745,48.942275,road,road,0.8407557021498918,1,1,1
6303.0,965.0,road,D913,2.201055,48.887026,2.200035,48.886844,road,road,0.115207558502514,1,1,1
10170.0,10590.0,road,D17A1,3.092583,49.046819,3.085535,49.046199,road,road,0.7867195295650627,1,1,1
7332.0,10682.0,road,D123,2.533772,48.799191,2.544793,48.799171,road,road,1.225481300460818,1,1,1
1526.0,5305.0,road,A12,2.042678,48.796321,2.041823,48.795149,road,road,0.161246623225932,1,1,1
7333.0,6497.0,road,D10,2.054862,48.796364,2.05439,48.795748,road,road,0.0862568977875701,1,1,1
1528.0,9561.0,road,D983,1.629704,48.792281,1.630698,48.790957,road,road,0.184046693291085,1,1,1
4621.0,1236.0,road,None,2.516578,48.977137,2.508787,48.974228,road,road,0.92462909214632,1,1,1
6053.0,10398.0,road,None,2.178321,48.674985,2.167104,48.664612,road,road,1.698283882749845,1,1,1
7606.0,11107.0,road,None,2.598665,48.494066,2.590295,48.486355,road,road,1.2648616392579068,1,1,1
4930.0,510.0,road,D165,2.576954,49.046271,2.562127,49.034709,road,road,2.089905877814827,1,1,1
8533.0,8027.0,road,None,3.301306,48.546421,3.283673,48.539727,road,road,2.0967970355137555,1,1,1
8531.0,9062.0,road,D115,2.773857,48.546592,2.770313,48.543504,road,road,0.5224194683132863,1,1,1
8532.0,8533.0,road,D1,3.30689,48.546429,3.301306,48.546421,road,road,0.6209131054863837,1,1,1
8531.0,2118.0,road,D408,2.773857,48.546592,2.783323,48.546425,road,road,1.0527345808376385,1,1,1
8532.0,7614.0,road,D1,3.30689,48.546429,3.311719,48.533566,road,road,1.5255387014689323,1,1,1
2811.0,8716.0,road,N410,2.354131,48.928356,2.353536,48.927944,road,road,0.0804518675572003,1,1,1
2812.0,3364.0,road,None,2.51402,48.929093,2.508549,48.926706,road,road,0.6636266663500039,1,1,1
2810.0,7874.0,road,None,2.4953,48.929052,2.492914,48.928754,road,road,0.267368468920753,1,1,1
937.0,2852.0,road,None,2.341223,48.861637,2.346289,48.860172,road,road,0.586356813585003,1,1,1
937.0,2871.0,road,None,2.341223,48.861637,2.340746,48.860874,road,road,0.0999967441830547,1,1,1
476.0,3833.0,road,D405,2.962557,49.020449,2.937279,49.009877,road,road,3.046108771186639,1,1,1
10593.0,10574.0,road,D26,2.389931,48.965175,2.388291,48.964007,road,road,0.2238156216917867,1,1,1
8051.0,7735.0,road,N12,2.060721,48.789003,2.063379,48.788066,road,road,0.3133605671349773,1,1,1
8051.0,8930.0,road,D129,2.060721,48.789003,2.060181,48.788149,road,road,0.1122998971383009,1,1,1
3832.0,2319.0,road,None,2.454672,48.782276,2.455057,48.777552,road,road,0.5265459551178304,1,1,1
10497.0,4221.0,road,D912,2.006445,48.779466,2.007503,48.779061,road,road,0.125959256396343,1,1,1
3206.0,7460.0,road,None,2.368619,48.866353,2.369641,48.86617,road,road,0.1154456003431557,1,1,1
6654.0,5475.0,road,D92,2.006519,49.081255,2.028951,49.074753,road,road,2.5968675127584397,1,1,1
6655.0,1155.0,road,D405,3.031432,49.085383,3.023952,49.074236,road,road,1.4912535633210562,1,1,1
9041.0,3533.0,road,D11,1.619083,48.902663,1.638974,48.893811,road,road,2.420748180089745,1,1,1
6654.0,358.0,road,D92,2.006519,49.081255,2.004263,49.08098,road,road,0.2527103393804955,1,1,1
9523.0,4326.0,road,D115,2.748711,48.52076,2.703486,48.488176,road,road,6.19567906207155,1,1,1
11205.0,117.0,road,D56,2.294969,48.518876,2.29389,48.51546,road,road,0.3980497915502489,1,1,1
9523.0,9193.0,road,D134,2.748711,48.52076,2.752302,48.489259,road,road,3.521428047828219,1,1,1
11205.0,2874.0,road,D17,2.294969,48.518876,2.288272,48.518557,road,road,0.7455154000521609,1,1,1
8919.0,2977.0,road,D317,2.478404,48.993523,2.469399,48.983408,road,road,1.5050906929202508,1,1,1
8920.0,9040.0,road,None,2.416944,48.993258,2.415567,48.986161,road,road,0.8031785541659733,1,1,1
8243.0,4108.0,road,None,3.348309,48.424926,3.347529,48.424515,road,road,0.0979995720833984,1,1,1
4478.0,3663.0,road,None,2.511108,48.819917,2.51486,48.819316,road,road,0.4225116136286233,1,1,1
4480.0,1892.0,road,D72A,2.274217,48.818813,2.273811,48.817286,road,road,0.1755645687061118,1,1,1
4480.0,9004.0,road,D72A,2.274217,48.818813,2.27188,48.818362,road,road,0.2646497663240821,1,1,1
163.0,7336.0,road,None,2.477503,48.609775,2.468032,48.604813,road,road,1.188670402559325,1,1,1
163.0,2207.0,road,None,2.477503,48.609775,2.483481,48.606873,road,road,0.7387755575707458,1,1,1
162.0,10570.0,road,N104,2.441298,48.609818,2.437081,48.60866,road,road,0.4862362814749564,1,1,1
7845.0,974.0,road,None,2.618342,48.807181,2.618912,48.805438,road,road,0.2037207426648095,1,1,1
1838.0,11153.0,road,None,2.264507,48.617367,2.255457,48.59578,road,road,2.601049765280981,1,1,1
1838.0,1393.0,road,None,2.264507,48.617367,2.298714,48.601696,road,road,4.18322031921332,1,1,1
9611.0,8852.0,road,None,2.592646,48.566835,2.59502,48.561032,road,road,0.6965607094079719,1,1,1
9610.0,3707.0,road,D836,1.937266,48.562737,1.979159,48.548395,road,road,4.923407277199128,1,1,1
9609.0,9781.0,road,None,2.603191,48.566817,2.60607,48.56339,road,road,0.4973871798001432,1,1,1
1656.0,5908.0,road,D636,2.693478,48.567017,2.690756,48.564909,road,road,0.3826647814565103,1,1,1
9706.0,1563.0,road,D909Z,2.370369,49.127729,2.370368,49.1271,road,road,0.0698818520119226,1,1,1
6525.0,2660.0,road,D915,2.000684,49.125276,2.020007,49.122728,road,road,2.1671963758893327,1,1,1
6525.0,1564.0,road,None,2.000684,49.125276,2.000522,49.124667,road,road,0.0700327685318224,1,1,1
3860.0,1844.0,road,D52,2.584803,48.278018,2.598387,48.246825,road,road,3.7798735441295706,1,1,1
4000.0,3600.0,road,D127,2.329656,48.786906,2.328093,48.779491,road,road,0.8419622696068076,1,1,1
4001.0,7487.0,road,D57,2.222988,48.786292,2.221309,48.785957,road,road,0.190370692063781,1,1,1
1617.0,8168.0,road,None,3.386866,48.578454,3.399659,48.554843,road,road,2.981988238565932,1,1,1
8939.0,4533.0,road,D637,2.605354,48.455882,2.620393,48.453853,road,road,1.6873800123008238,1,1,1
8939.0,2946.0,road,D64,2.605354,48.455882,2.603977,48.451163,road,road,0.54609163683508,1,1,1
10485.0,7094.0,road,None,1.717113,48.86805,1.740137,48.857331,road,road,2.823775366949448,1,1,1
5371.0,5401.0,road,None,2.326772,48.873095,2.325057,48.870806,road,road,0.3178719764062844,1,1,1
5371.0,4968.0,road,None,2.326772,48.873095,2.328361,48.872942,road,road,0.1775045607139642,1,1,1
5372.0,11143.0,road,D166,1.615836,48.866994,1.588267,48.860038,road,road,3.1615318019998315,1,1,1
3593.0,8308.0,road,None,2.417103,48.875997,2.415248,48.874698,road,road,0.2517387086168861,1,1,1
6032.0,7179.0,road,D436A,2.879195,48.927225,2.880346,48.905082,road,road,2.46240821716224,1,1,1
11049.0,7993.0,road,D934,2.722907,48.877172,2.722086,48.876725,road,road,0.1039181410474134,1,1,1
3595.0,6225.0,road,None,2.326714,48.875622,2.326918,48.873825,road,road,0.2009370241947259,1,1,1
10744.0,6799.0,road,None,1.664056,48.919866,1.678022,48.916571,road,road,1.5955481979584558,1,1,1
959.0,6272.0,train,RER D,2.383053,48.689734,2.386687,48.676201,train,train,1.5568517849566312,2,2,2
11344.0,11227.0,train,RER D,2.625757,48.538584,2.654647,48.527424,train,train,3.4432984918306726,2,2,2
