node,lat,lon,geometry,city,state
822,47.79733,124.46065,POINT (124.46065 47.79733),Fuyu,Heilongjiang
846,47.8697829999999,124.503808,POINT (124.503808 47.8697829999999),,Heilongjiang
191,47.96096,124.5484,POINT (124.5484 47.96096),,Heilongjiang
584,48.1037699999999,124.61689,POINT (124.61689 48.1037699999999),,Heilongjiang
1091,48.20552,124.63061,POINT (124.63061 48.20552),,Heilongjiang
304,48.350729,124.696811999999,POINT (124.696811999999 48.350729),,Heilongjiang
2076,48.48156,124.84846,POINT (124.84846 48.48156),Tongjiang Subdistrict,Heilongjiang
1917,48.6509799999999,125.00642,POINT (125.00642 48.6509799999999),,Heilongjiang
244,48.826203,125.164395,POINT (125.164395 48.826203),,Heilongjiang
174,48.881819,125.256185,POINT (125.256185 48.881819),,Heilongjiang
2423,49.0163799999999,125.245679999999,POINT (125.245679999999 49.0163799999999),鹤山农场,Heilongjiang
727,49.17795,125.24987,POINT (125.24987 49.17795),Nenjiang,Heilongjiang
556,49.3022199999999,125.21666,POINT (125.21666 49.3022199999999),Hulunbuir,Inner Mongolia
545,49.388072,125.181055,POINT (125.181055 49.388072),Hulunbuir,Inner Mongolia
1864,49.5138299999999,124.982429999999,POINT (124.982429999999 49.5138299999999),Hulunbuir,Inner Mongolia
2132,49.6659599999999,124.78928,POINT (124.78928 49.6659599999999),Hulunbuir,Inner Mongolia
643,49.74866,124.61038,POINT (124.61038 49.74866),Hulunbuir,Inner Mongolia
163,49.8891399999999,124.37482,POINT (124.37482 49.8891399999999),Hulunbuir,Inner Mongolia
1226,50.0259199999999,124.3291,POINT (124.3291 50.0259199999999),Hulunbuir,Inner Mongolia
375,50.41995,124.1267,POINT (124.1267 50.41995),Jiagedaqi,Heilongjiang
280,48.2845,124.64263,POINT (124.64263 48.2845),,Heilongjiang
1280,41.5792799999999,123.36309,POINT (123.36309 41.5792799999999),Shenyang City,Liaoning
1631,41.43032,123.31757,POINT (123.31757 41.43032),Dengta City,Liaoning
1004,41.3540599999999,123.27224,POINT (123.27224 41.3540599999999),Dengta City,Liaoning
1085,40.9653199999999,117.95449,POINT (117.95449 40.9653199999999),Chengde City,Hebei
69,40.77422,118.17668,POINT (118.17668 40.77422),Chengde County,Hebei
937,40.9996799999999,118.6999,POINT (118.6999 40.9996799999999),Pingquan City,Hebei
1251,40.9909699999999,118.8781,POINT (118.8781 40.9909699999999),Pingquan City,Hebei
23,41.014175,119.055147,POINT (119.055147 41.014175),Chaoyang City,Liaoning
353,41.23606,119.38372,POINT (119.38372 41.23606),Chaoyang City,Liaoning
498,41.39123,119.6438,POINT (119.6438 41.39123),Chaoyang City,Liaoning
303,41.35746,119.85117,POINT (119.85117 41.35746),Harqin Left Wing Mongolian Autonomous County,Liaoning
1227,41.57905,120.4415,POINT (120.4415 41.57905),Chaoyang City,Liaoning
400,41.7020169999999,120.818282,POINT (120.818282 41.7020169999999),Beipiao City,Liaoning
296,41.2661409999999,121.244581999999,POINT (121.244581999999 41.2661409999999),Taihe District,Liaoning
352,41.1812299999999,121.36287,POINT (121.36287 41.1812299999999),Linghai City,Liaoning
1144,42.00211,122.81733,POINT (122.81733 42.00211),Xinmin City,Liaoning
838,40.89981,118.644679999999,POINT (118.644679999999 40.89981),Pingquan City,Hebei
1084,40.889091,117.990216,POINT (117.990216 40.889091),Chengde City,Hebei
896,35.3789599999999,116.08786,POINT (116.08786 35.3789599999999),Juye County,Shandong
575,35.39249,116.35853,POINT (116.35853 35.39249),Jining City,Shandong
1519,35.39269,116.60133,POINT (116.60133 35.39269),Rencheng District,Shandong
1972,43.973976,123.421387,POINT (123.421387 43.973976),Siping City,Jilin
264,44.1278099999999,123.32607,POINT (123.32607 44.1278099999999),Tongliao City,Inner Mongolia
2465,45.2140199999999,122.82422,POINT (122.82422 45.2140199999999),,Jilin
2242,45.8578499999999,123.19515,POINT (123.19515 45.8578499999999),Zhenlai,Jilin
1073,48.0177699999999,122.74401,POINT (122.74401 48.0177699999999),Hulunbuir,Inner Mongolia
455,48.7542499999999,121.9187,POINT (121.9187 48.7542499999999),Hulunbuir,Inner Mongolia
155,48.857505,121.248974,POINT (121.248974 48.857505),Hulunbuir,Inner Mongolia
286,49.09371,121.06057,POINT (121.06057 49.09371),Hulunbuir,Inner Mongolia
1655,49.2794099999999,120.737669999999,POINT (120.737669999999 49.2794099999999),Hulunbuir,Inner Mongolia
673,49.2322399999999,120.55222,POINT (120.55222 49.2322399999999),Hulunbuir,Inner Mongolia
1074,49.21763,120.43509,POINT (120.43509 49.21763),Hailar District,Inner Mongolia
1534,49.2297599999999,119.74373,POINT (119.74373 49.2297599999999),Hailar District,Inner Mongolia
544,49.1918099999999,120.08306,POINT (120.08306 49.1918099999999),Hailar District,Inner Mongolia
938,46.5984899999999,123.54174,POINT (123.54174 46.5984899999999),,Heilongjiang
1763,41.19773,122.062029999999,POINT (122.062029999999 41.19773),Shuantaizi District,Liaoning
1136,41.07101,122.279979999999,POINT (122.279979999999 41.07101),Panjin City,Liaoning
1659,40.934409,122.518438,POINT (122.518438 40.934409),Haicheng City,Liaoning
2067,40.8438099999999,122.62212,POINT (122.62212 40.8438099999999),Haicheng City,Liaoning
549,45.705669,126.581102,POINT (126.581102 45.705669),Harbin,Heilongjiang
1200,46.9752799999999,129.48999,POINT (129.48999 46.9752799999999),,Heilongjiang
911,47.0234799999999,129.020919999999,POINT (129.020919999999 47.0234799999999),Dajingshan,Heilongjiang
2367,40.1299149999999,116.657044,POINT (116.657044 40.1299149999999),Shunyi District,
814,40.40789,116.69063,POINT (116.69063 40.40789),Huairou District,
337,40.41727,117.50076,POINT (117.50076 40.41727),Chengde City,Hebei
2427,40.5502699999999,117.66282,POINT (117.66282 40.5502699999999),Chengde City,Hebei
1055,40.31718,116.649159999999,POINT (116.649159999999 40.31718),Huairou District,
258,47.8744599999999,125.28667,POINT (125.28667 47.8744599999999),Yi'an,Heilongjiang
485,47.9615,125.680589,POINT (125.680589 47.9615),,Heilongjiang
284,48.01624,125.850759999999,POINT (125.850759999999 48.01624),Keshan,Heilongjiang
283,48.1605899999999,126.21137,POINT (126.21137 48.1605899999999),,Heilongjiang
393,48.2353099999999,126.51147,POINT (126.51147 48.2353099999999),兆麟街道办事处,Heilongjiang
2111,48.06228,126.73204,POINT (126.73204 48.06228),赵光农场,Heilongjiang
2148,47.7679499999999,126.76066,POINT (126.76066 47.7679499999999),,Heilongjiang
1524,47.4673599999999,126.99539,POINT (126.99539 47.4673599999999),Hailun,Heilongjiang
1888,47.2490499999999,127.08273,POINT (127.08273 47.2490499999999),Suiling,Heilongjiang
1231,41.29516,123.75881,POINT (123.75881 41.29516),,Liaoning
2153,40.78719,123.927049999999,POINT (123.927049999999 40.78719),Fengcheng City,Liaoning
354,40.4499799999999,124.0578,POINT (124.0578 40.4499799999999),Fengcheng City,Liaoning
5,40.34879,124.09754,POINT (124.09754 40.34879),Fengcheng City,Liaoning
1438,40.3108999999999,124.20908,POINT (124.20908 40.3108999999999),,Liaoning
215,40.2597299999999,124.27538,POINT (124.27538 40.2597299999999),,Liaoning
137,40.124974,124.389134,POINT (124.389134 40.124974),,Liaoning
1277,40.7176699999999,123.95225,POINT (123.95225 40.7176699999999),Fengcheng City,Liaoning
1984,40.87883,123.91119,POINT (123.91119 40.87883),,Liaoning
446,41.10264,123.7495,POINT (123.7495 41.10264),Nanfen District,Liaoning
581,46.9285089999999,127.003193999999,POINT (127.003193999999 46.9285089999999),,Heilongjiang
1011,47.0624299999999,127.005399999999,POINT (127.005399999999 47.0624299999999),,Heilongjiang
103,47.4107899999999,127.11293,POINT (127.11293 47.4107899999999),,Heilongjiang
1077,47.59387,126.942899999999,POINT (126.942899999999 47.59387),,Heilongjiang
1525,47.67005,126.87794,POINT (126.87794 47.67005),,Heilongjiang
1238,47.94032,126.75687,POINT (126.75687 47.94032),,Heilongjiang
605,47.5524199999999,124.23331,POINT (124.23331 47.5524199999999),,Heilongjiang
1164,35.40359,119.53246,POINT (119.53246 35.40359),Donggang District,Shandong
1990,35.1831499999999,118.8471,POINT (118.8471 35.1831499999999),Linyi City,Shandong
130,35.0364999999999,118.3441,POINT (118.3441 35.0364999999999),Lanshan District,Shandong
2097,35.26659,117.97711,POINT (117.97711 35.26659),Feixian,Shandong
945,35.5165399999999,117.64382,POINT (117.64382 35.5165399999999),Pingyi County,Shandong
1491,35.6362999999999,117.26188,POINT (117.26188 35.6362999999999),Jining City,Shandong
1211,35.58314,117.0305,POINT (117.0305 35.58314),Qufu City,Shandong
89,35.2895299999999,115.09016,POINT (115.09016 35.2895299999999),Dongming County,Shandong
2251,35.2108199999999,114.65976,POINT (114.65976 35.2108199999999),Changyuan City,Henan
176,44.14956,125.83754,POINT (125.83754 44.14956),Changchun City,Jilin
507,43.858792,126.574029999999,POINT (126.574029999999 43.858792),,Jilin
1444,43.33261,129.74052,POINT (129.74052 43.33261),Wangqing County,Jilin
623,43.41255,129.66317,POINT (129.66317 43.41255),Wangqing County,Jilin
976,43.50267,129.665539999999,POINT (129.665539999999 43.50267),Wangqing County,Jilin
678,43.5867399999999,129.633019999999,POINT (129.633019999999 43.5867399999999),Wangqing County,Jilin
1188,43.71569,129.444619999999,POINT (129.444619999999 43.71569),Wangqing County,Jilin
2431,43.8762499999999,129.28922,POINT (129.28922 43.8762499999999),,Heilongjiang
1112,43.9411899999999,129.261339999999,POINT (129.261339999999 43.9411899999999),,Heilongjiang
2380,44.019984,129.205216,POINT (129.205216 44.019984),,Heilongjiang
77,44.11804,129.22531,POINT (129.22531 44.11804),,Heilongjiang
745,44.3598199999999,129.462629999999,POINT (129.462629999999 44.3598199999999),Ning'an,Heilongjiang
2079,40.04052,122.08168,POINT (122.08168 40.04052),Wafangdian City,Liaoning
346,44.4360199999999,125.16128,POINT (125.16128 44.4360199999999),Changchun City,Jilin
1258,45.1094099999999,124.81726,POINT (124.81726 45.1094099999999),Songyuan City,Jilin
1500,46.8709399999999,124.44777,POINT (124.44777 46.8709399999999),泰康镇,Heilongjiang
2151,39.904553,116.62717,POINT (116.62717 39.904553),Tongzhou District,Beijing
1147,42.0200499999999,122.17685,POINT (122.17685 42.0200499999999),,Liaoning
1806,40.9281399999999,123.8165,POINT (123.8165 40.9281399999999),,Liaoning
1024,42.38734,122.52852,POINT (122.52852 42.38734),Zhangwu,Liaoning
689,37.8911439999999,112.592350999999,POINT (112.592350999999 37.8911439999999),Taiyuan City,Shanxi
1049,38.4196999999999,112.74655,POINT (112.74655 38.4196999999999),,Shanxi
465,38.71972,112.72815,POINT (112.72815 38.71972),Yuanping City,Shanxi
749,39.0068899999999,112.31918,POINT (112.31918 39.0068899999999),,Shanxi
1219,39.31598,112.4486,POINT (112.4486 39.31598),Beiwangzhuang Subdistrict,Shanxi
877,39.51785,112.82605,POINT (112.82605 39.51785),Dongcheng,Shanxi
1051,39.8285399999999,113.0942,POINT (113.0942 39.8285399999999),Huairen,Shanxi
2112,36.3813699999999,111.69949,POINT (111.69949 36.3813699999999),,Shanxi
1180,39.7038799999999,119.167869999999,POINT (119.167869999999 39.7038799999999),Qinhuangdao City,Hebei
557,39.8177919999999,118.117531,POINT (118.117531 39.8177919999999),Fengrun District,Hebei
1653,39.9414099999999,116.82585,POINT (116.82585 39.9414099999999),Sanhe City,Hebei
1699,42.95872,122.35617,POINT (122.35617 42.95872),Tongliao City,Inner Mongolia
1086,39.89423,119.249219999999,POINT (119.249219999999 39.89423),Funing,Hebei
611,39.0271699999999,117.64178,POINT (117.64178 39.0271699999999),Binhai New Area,Tianjin
2382,31.7075199999999,118.50216,POINT (118.50216 31.7075199999999),Huashan District,Anhui
396,39.8508199999999,119.42013,POINT (119.42013 39.8508199999999),Qinhuangdao City,Hebei
1552,33.96726,116.80309,POINT (116.80309 33.96726),Xiangshan District,Anhui
1544,33.48892,116.24042,POINT (116.24042 33.48892),Guoyang County,Anhui
1556,32.50148,115.41209,POINT (115.41209 32.50148),,Henan
1416,30.6189,114.25492,POINT (114.25492 30.6189),Jianghan District,Hubei
1224,42.0243189999999,118.225722,POINT (118.225722 42.0243189999999),Chengde City,Hebei
1916,42.1900699999999,118.27333,POINT (118.27333 42.1900699999999),,Inner Mongolia
1926,46.07762,125.99874,POINT (125.99874 46.07762),,Heilongjiang
1076,49.47314,117.69436,POINT (117.69436 49.47314),Zhalainuo'er District,Inner Mongolia
1601,49.58514,117.4504,POINT (117.4504 49.58514),Hulunbuir,Inner Mongolia
889,49.25652,118.09967,POINT (118.09967 49.25652),Hulunbuir,Inner Mongolia
635,46.533723,125.124405,POINT (125.124405 46.533723),Longfeng District,Heilongjiang
767,46.40272,125.32167,POINT (125.32167 46.40272),安虹街道办事处,Heilongjiang
2177,43.3421,124.57791,POINT (124.57791 43.3421),Siping City,Jilin
1137,49.133443,125.259232,POINT (125.259232 49.133443),Nenjiang,Heilongjiang
642,49.7121399999999,124.660929999999,POINT (124.660929999999 49.7121399999999),Hulunbuir,Inner Mongolia
1186,49.7910699999999,124.4925,POINT (124.4925 49.7910699999999),Hulunbuir,Inner Mongolia
2075,50.1525299999999,124.25447,POINT (124.25447 50.1525299999999),Hulunbuir,Inner Mongolia
374,50.2414169999999,124.194204,POINT (124.194204 50.2414169999999),Jiagedaqi,Heilongjiang
1261,50.5289039999999,124.246557,POINT (124.246557 50.5289039999999),,Heilongjiang
1915,50.619509,124.270129,POINT (124.270129 50.619509),,Heilongjiang
842,50.7953899999999,124.28675,POINT (124.28675 50.7953899999999),,Heilongjiang
489,50.9208939999999,124.319754,POINT (124.319754 50.9208939999999),,Heilongjiang
640,51.0050999999999,124.200419999999,POINT (124.200419999999 51.0050999999999),,Heilongjiang
377,51.073393,124.195673,POINT (124.195673 51.073393),,Heilongjiang
1128,51.21202,124.214969999999,POINT (124.214969999999 51.21202),,Heilongjiang
702,51.32641,124.32456,POINT (124.32456 51.32641),,Heilongjiang
610,51.4515999999999,124.28991,POINT (124.28991 51.4515999999999),,Heilongjiang
1278,51.57921,124.35877,POINT (124.35877 51.57921),新林镇,Heilongjiang
1142,51.68072,124.413259999999,POINT (124.413259999999 51.68072),新林镇,Heilongjiang
620,51.79083,124.53664,POINT (124.53664 51.79083),,Heilongjiang
1790,51.94961,124.61441,POINT (124.61441 51.94961),,Heilongjiang
1914,52.0435599999999,124.6941,POINT (124.6941 52.0435599999999),,Heilongjiang
606,52.2421989999999,124.721829,POINT (124.721829 52.2421989999999),,Heilongjiang
609,52.33308,124.69971,POINT (124.69971 52.33308),Tahe,Heilongjiang
1883,52.494593,124.606353,POINT (124.606353 52.494593),,Heilongjiang
1696,52.5896899999999,124.54678,POINT (124.54678 52.5896899999999),,Heilongjiang
1761,52.70391,123.87939,POINT (123.87939 52.70391),,Heilongjiang
2305,52.8614499999999,123.162634999999,POINT (123.162634999999 52.8614499999999),劲涛镇,Heilongjiang
590,52.93235,122.792689999999,POINT (122.792689999999 52.93235),,Heilongjiang
1610,52.98948,122.50765,POINT (122.50765 52.98948),Mohe,Heilongjiang
1155,49.0691199999999,125.28252,POINT (125.28252 49.0691199999999),,Heilongjiang
2346,48.103765,124.616530999999,POINT (124.616530999999 48.103765),,Heilongjiang
1866,47.1169,123.91405,POINT (123.91405 47.1169),,Heilongjiang
691,37.7912,112.60939,POINT (112.60939 37.7912),Taiyuan City,Shanxi
2120,38.8944199999999,112.43098,POINT (112.43098 38.8944199999999),Yuanping City,Shanxi
2044,36.50601,113.03502,POINT (113.03502 36.50601),Xiangyuan County,Shanxi
1075,49.4438499999999,117.76942,POINT (117.76942 49.4438499999999),Zhalainuo'er District,Inner Mongolia
2061,48.84901,121.48408,POINT (121.48408 48.84901),Hulunbuir,Inner Mongolia
331,48.820968,121.672331,POINT (121.672331 48.820968),Hulunbuir,Inner Mongolia
904,48.31568,122.3338,POINT (122.3338 48.31568),Hulunbuir,Inner Mongolia
1068,47.74862,122.83933,POINT (122.83933 47.74862),Hulunbuir,Inner Mongolia
2479,47.3297099999999,123.17906,POINT (123.17906 47.3297099999999),Longjiang,Heilongjiang
1721,47.281511,123.278015,POINT (123.278015 47.281511),白山乡,Heilongjiang
2025,47.2468399999999,123.54979,POINT (123.54979 47.2468399999999),,Heilongjiang
819,47.21072,123.64633,POINT (123.64633 47.21072),Fularji District,Heilongjiang
2375,41.89833,123.2373,POINT (123.2373 41.89833),Shenyang City,Liaoning
363,40.67186,123.9869,POINT (123.9869 40.67186),Fengcheng City,Liaoning
108,40.5295899999999,124.04725,POINT (124.04725 40.5295899999999),Fengcheng City,Liaoning
2272,40.5813599999999,123.99184,POINT (123.99184 40.5813599999999),Fengcheng City,Liaoning
2141,40.9694849999999,123.757972,POINT (123.757972 40.9694849999999),,Liaoning
1793,47.51552,122.88327,POINT (122.88327 47.51552),,Heilongjiang
441,48.1787599999999,122.3666,POINT (122.3666 48.1787599999999),Hulunbuir,Inner Mongolia
2321,44.8269099999999,125.93917,POINT (125.93917 44.8269099999999),,Jilin
1836,44.5273299999999,130.26112,POINT (130.26112 44.5273299999999),,Heilongjiang
246,44.6000599999999,130.35362,POINT (130.35362 44.6000599999999),,Heilongjiang
67,44.67137,130.44745,POINT (130.44745 44.67137),,Heilongjiang
2378,44.68363,130.555579999999,POINT (130.555579999999 44.68363),,Heilongjiang
1865,44.5983799999999,130.61193,POINT (130.61193 44.5983799999999),,Heilongjiang
1890,44.42188,130.8947,POINT (130.8947 44.42188),,Heilongjiang
1889,44.3928299999999,131.15731,POINT (131.15731 44.3928299999999),Suifenhe,Heilongjiang
4,45.0623599999999,128.080749999999,POINT (128.080749999999 45.0623599999999),Harbin,Heilongjiang
111,47.68009,124.38236,POINT (124.38236 47.68009),Youyi,Heilongjiang
820,47.866818,124.864705,POINT (124.864705 47.866818),,Heilongjiang
1913,47.6135209999999,124.310481,POINT (124.310481 47.6135209999999),Youyi,Heilongjiang
547,45.78855,126.71087,POINT (126.71087 45.78855),Harbin,Heilongjiang
981,46.1966299999999,126.8173,POINT (126.8173 46.1966299999999),Harbin,Heilongjiang
1720,46.3711899999999,127.00413,POINT (127.00413 46.3711899999999),Harbin,Heilongjiang
185,48.3568399999999,126.52794,POINT (126.52794 48.3568399999999),城郊乡,Heilongjiang
192,48.4900499999999,126.64143,POINT (126.64143 48.4900499999999),,Heilongjiang
205,48.629148,126.61751,POINT (126.61751 48.629148),沾河林业局,Heilongjiang
2486,48.6862799999999,126.71612,POINT (126.71612 48.6862799999999),,Heilongjiang
2047,48.8025099999999,126.85542,POINT (126.85542 48.8025099999999),襄河农场,Heilongjiang
2124,49.1416809999999,127.238722,POINT (127.238722 49.1416809999999),,Heilongjiang
733,49.42669,127.32335,POINT (127.32335 49.42669),Sunwu,Heilongjiang
1622,49.7389069999999,127.370028,POINT (127.370028 49.7389069999999),,Heilongjiang
2060,49.9035999999999,127.34846,POINT (127.34846 49.9035999999999),,Heilongjiang
2235,50.1371699999999,127.41415,POINT (127.41415 50.1371699999999),锦河农场,Heilongjiang
2466,50.2337599999999,127.500519999999,POINT (127.500519999999 50.2337599999999),花园街道办事处,Heilongjiang
