st_id,st_tg,train,train_max_speed,st_id_state_num,st_tg_state_num,cluster_speed,cluster_across,cluster_overnight,cluster_distance
1486,236,D2286,260,22,22,3,0,0,2
2510,2093,D8284,260,20,20,3,0,0,2
683,684,G1223,350,3,3,4,0,0,2
2651,2510,D8284,260,20,20,3,0,0,2
635,767,2624,100,17,17,0,0,0,2
683,684,G1222,350,3,3,4,0,0,2
1613,468,K948,120,22,22,1,0,0,2
2510,2651,D8215,260,20,20,3,0,0,2
2065,2064,K9483,120,15,15,1,0,0,2
2719,2749,4217,100,13,13,0,0,0,2
2510,1300,D8218,260,20,20,3,0,0,2
2064,2065,K9484,120,15,15,1,0,0,2
635,637,K7255,120,17,17,1,0,0,2
635,767,K7256,120,17,17,1,0,0,2
767,635,K7255,120,17,17,1,0,0,2
2739,2752,C5008,350,10,10,4,0,0,2
683,684,G1207,350,3,3,4,0,0,2
1603,557,4216,100,4,4,0,0,0,2
1616,2082,D2309,260,22,22,3,0,0,2
1527,1526,D7347,260,28,28,3,0,0,2
529,2318,6056,100,5,5,0,0,0,2
1405,1063,D2321,260,22,22,3,0,0,2
1526,1527,D7350,260,28,28,3,0,0,2
948,2284,K390,120,15,1,1,1,0,2
1431,948,K390,120,15,15,1,0,0,2
683,684,G1247,350,3,3,4,0,0,2
1486,236,D2322,260,22,22,3,0,0,2
683,684,G1246,350,3,3,4,0,0,2
1642,1348,K7156,120,17,17,1,0,0,2
635,636,K7156,120,17,17,1,0,0,2
767,635,K7156,120,17,17,1,0,0,2
1988,236,D2327,260,22,22,3,0,0,2
683,684,G1251,350,3,3,4,0,0,2
236,1063,D2327,260,22,22,3,0,0,2
683,684,G1212,350,3,3,4,0,0,2
1486,236,D3204,260,22,22,3,0,0,2
1085,814,2104,100,4,4,0,0,0,2
1431,948,K207,120,15,15,1,0,0,2
948,2284,K207,120,15,1,1,1,1,2
948,2284,K391,120,15,1,1,1,0,2
635,767,K7192,120,17,17,1,0,0,2
636,635,K7192,120,17,17,1,0,0,2
1431,948,K391,120,15,15,1,0,0,2
236,1486,D2323,260,22,22,3,0,0,2
683,684,G1213,350,3,3,4,0,0,2
635,767,K7193,120,17,17,1,0,0,2
636,635,K7193,120,17,17,1,0,0,2
683,684,G1206,350,3,3,4,0,0,2
1486,236,D2310,260,22,22,3,0,0,2
1526,1527,D7344,260,28,28,3,0,0,2
2318,1383,6056,100,5,5,0,0,0,2
2651,2510,D8218,260,20,20,3,0,0,2
635,767,K7016,120,17,17,1,0,0,2
1362,1772,D6605,260,4,4,3,0,0,2
557,388,D6605,260,4,21,3,1,0,2
2605,2510,G421,350,20,20,4,0,0,2
2510,2651,G421,350,20,20,4,0,0,2
1486,236,D3214,260,22,22,3,0,0,2
1603,557,D6605,260,4,4,3,0,0,2
557,388,D6604,260,4,21,3,1,0,2
1603,557,D6604,260,4,4,3,0,0,2
1362,262,D6603,260,4,4,3,0,0,2
1772,1362,D6603,260,4,4,3,0,0,2
236,1988,D6564,260,22,22,3,0,0,2
1486,236,D6564,260,22,22,3,0,0,2
1842,948,K258,120,15,15,1,0,0,2
948,2284,K258,120,15,1,1,1,0,2
734,2374,2038,100,17,17,0,0,0,2
574,1894,7529,100,2,2,0,0,0,2
468,1197,D6528,260,22,22,3,0,0,2
557,1672,K340,120,4,4,1,0,0,2
236,1486,D6529,260,22,22,3,0,0,2
548,1676,2036,100,17,17,0,0,0,2
1603,557,K340,120,4,4,1,0,0,2
734,2374,2035,100,17,17,0,0,0,2
548,1676,2037,100,17,17,0,0,0,2
1486,236,D6530,260,22,22,3,0,0,2
1988,1063,D6523,260,22,22,3,0,0,2
767,635,4075,100,17,17,0,0,0,2
468,467,D6522,260,22,22,3,0,0,2
557,1603,D6606,260,4,4,3,0,0,2
914,1559,D7109,260,12,12,3,0,0,2
2284,1189,K165,120,1,15,1,1,0,2
2651,2510,D8202,260,20,20,3,0,0,2
1362,262,D6602,260,4,4,3,0,0,2
1772,1362,D6602,260,4,4,3,0,0,2
2510,1300,D8202,260,20,20,3,0,0,2
2551,2804,D8241,260,20,20,3,0,0,2
2551,2804,D8238,260,20,20,3,0,0,2
468,1613,K947,120,22,22,1,0,0,2
2551,2804,D8244,260,20,20,3,0,0,2
2510,2605,D8238,260,20,20,3,0,0,2
2804,2551,D8233,260,20,20,3,0,0,2
1824,236,D2281,260,22,22,3,0,0,2
236,1486,D2281,260,22,22,3,0,0,2
2099,2804,D8233,260,20,20,3,0,0,2
2804,2551,D8232,260,20,20,3,0,0,2
2099,2804,D8232,260,20,20,3,0,0,2
2551,2804,D8231,260,20,20,3,0,0,2
2551,2804,D8234,260,20,20,3,0,0,2
1189,2284,K166,120,15,1,1,1,0,2
1431,1189,K166,120,15,15,1,0,0,2
557,1672,K96,120,4,4,1,0,0,2
2551,2804,D8235,260,20,20,3,0,0,2
1603,557,K961,120,4,4,1,0,1,2
2510,2605,D8235,260,20,20,3,0,0,2
446,2199,4206,100,13,13,0,0,0,2
236,1988,D6534,260,22,22,3,0,0,2
1486,236,D6534,260,22,22,3,0,0,2
1672,557,K265,120,4,4,1,0,0,2
557,1603,K265,120,4,4,1,0,0,2
1988,1063,D6533,260,22,22,3,0,0,2
2157,1587,K457,120,12,12,1,0,0,2
557,388,D6601,260,4,21,3,1,0,2
1603,557,D6601,260,4,4,3,0,0,2
1507,1508,K756,120,8,8,1,0,0,2
1988,1063,D2293,260,22,22,3,0,0,2
683,684,G1256,350,3,3,4,0,0,2
683,684,G1257,350,3,3,4,0,0,2
557,1603,K7714,120,4,4,1,0,0,2
2804,2099,D2833,260,20,20,3,0,0,2
1672,557,K7715,120,4,4,1,0,0,2
557,1603,K7715,120,4,4,1,0,0,2
956,1934,6030,100,4,4,0,0,0,2
1603,557,K7716,120,4,4,1,0,0,2
781,1362,K7748,120,4,4,1,0,0,2
1362,1772,K7748,120,4,4,1,0,0,2
781,1362,K7745,120,4,4,1,0,0,2
1362,1772,K7745,120,4,4,1,0,0,2
2510,2605,G1504,350,20,20,4,0,0,2
389,390,K7744,120,21,21,1,0,0,2
2058,1802,K361,120,1,1,1,0,0,2
1802,182,K361,120,1,1,1,0,0,2
1714,948,K869,120,1,15,1,1,0,2
2804,2551,D2842,260,20,20,3,0,0,2
2099,2804,D2842,260,20,20,3,0,0,2
948,1431,K869,120,15,15,1,0,0,2
2058,1802,K360,120,1,1,1,0,0,2
1802,182,K360,120,1,1,1,0,0,2
182,2261,K360,120,1,2,1,1,0,2
2261,2256,K360,120,2,2,1,0,0,2
2256,1504,K360,120,2,2,1,0,0,2
1504,922,K360,120,2,2,1,0,0,2
1189,1714,K870,120,15,1,1,1,0,2
1431,1189,K870,120,15,15,1,0,0,2
182,2261,K361,120,1,2,1,1,0,2
2261,2256,K361,120,2,2,1,0,0,2
2256,1504,K361,120,2,2,1,0,0,2
1672,557,K7714,120,4,4,1,0,0,2
626,369,6021,100,16,16,0,0,0,2
557,1672,K7716,120,4,4,1,0,0,2
948,2284,1719,100,15,1,0,1,0,2
2095,2601,G1484,350,24,24,4,0,0,2
2194,399,K486,120,23,23,1,0,0,2
2194,399,K487,120,23,23,1,0,0,2
399,2194,K488,120,23,23,1,0,0,2
399,2194,K507,120,23,23,1,0,0,2
399,2194,K485,120,23,23,1,0,0,2
752,560,1153,100,8,8,0,0,0,2
2799,2738,G1481,350,19,24,4,1,0,2
2738,2601,G1481,350,24,24,4,0,0,2
2601,2095,G1481,350,24,24,4,0,0,2
2194,399,K508,120,23,23,1,0,0,2
948,2284,K856,120,15,1,1,1,0,2
1934,956,6029,100,4,4,0,0,0,2
1431,948,K856,120,15,15,1,0,0,2
683,2563,K7721,120,3,4,1,1,0,2
2563,1943,K7721,120,4,4,1,0,0,2
752,560,1152,100,8,8,0,0,0,2
683,684,G1203,350,3,3,4,0,0,2
948,2284,K857,120,15,1,1,1,0,2
683,684,G1202,350,3,3,4,0,0,2
1431,948,K857,120,15,15,1,0,0,2
236,1988,D2330,260,22,22,3,0,0,2
948,2284,1718,100,15,1,0,1,0,2
1486,236,D2330,260,22,22,3,0,0,2
1431,948,1718,100,15,15,0,0,0,2
1603,557,K7713,120,4,4,1,0,0,2
557,1672,K7713,120,4,4,1,0,0,2
948,1431,K282,120,15,15,1,0,0,2
2762,2761,C5008,350,10,10,4,0,0,2
1431,948,1719,100,15,15,0,0,0,2
1504,922,K361,120,2,2,1,0,0,2
390,389,K7742,120,21,21,1,0,1,2
1772,1362,K7743,120,4,4,1,0,0,2
1431,1189,K1059,120,15,15,1,0,0,2
1189,1714,K1058,120,15,1,1,1,0,2
2644,2638,D2704,260,2,27,3,1,0,2
1431,1189,K1058,120,15,15,1,0,0,2
2804,2551,D2808,260,20,20,3,0,0,2
2099,2804,D2808,260,20,20,3,0,0,2
683,684,G1243,350,3,3,4,0,0,2
948,1431,K388,120,15,15,1,0,0,2
1561,99,1204,100,12,12,0,0,0,2
1714,948,K388,120,1,15,1,1,0,2
2644,2638,D2758,260,2,27,3,1,0,2
683,684,G1266,350,3,3,4,0,0,2
683,684,G1234,350,3,3,4,0,0,2
683,684,G1267,350,3,3,4,0,0,2
1527,1526,D7353,260,28,28,3,0,0,2
948,1431,K385,120,15,15,1,0,0,2
1527,1526,D7359,260,28,28,3,0,0,2
468,1613,K1210,120,22,22,1,0,0,2
1613,468,K1209,120,22,22,1,0,0,2
2082,1616,D2304,260,22,22,3,0,0,2
683,684,G1273,350,3,3,4,0,0,2
1486,236,D2306,260,22,22,3,0,0,2
236,1486,D2287,260,22,22,3,0,0,2
1714,948,K385,120,1,15,1,1,0,2
986,766,K1535,120,1,1,1,0,1,2
683,684,G1235,350,3,3,4,0,0,2
683,684,G1254,350,3,3,4,0,0,2
236,1988,D2286,260,22,22,3,0,0,2
683,684,G1272,350,3,3,4,0,0,2
1189,1714,K1059,120,15,1,1,1,0,2
2638,2644,D2703,260,27,2,3,1,0,2
182,542,K362,120,1,1,1,0,0,2
2261,182,K362,120,2,1,1,1,0,2
1362,781,K7743,120,4,4,1,0,0,2
390,389,K7743,120,21,21,1,0,1,2
1008,574,K1354,120,2,2,1,0,1,2
683,684,G1277,350,3,3,4,0,0,2
2284,948,K5,120,1,15,1,1,1,2
1362,781,K7742,120,4,4,1,0,0,2
948,1431,K5,120,15,15,1,0,0,2
557,1672,K498,120,4,4,1,0,0,2
1508,1507,K736,120,8,8,1,0,0,2
1603,557,K498,120,4,4,1,0,0,2
2643,314,D2724,260,27,2,3,1,0,2
2284,948,K1363,120,1,15,1,1,0,2
389,390,K7741,120,21,21,1,0,0,2
683,684,K213,120,3,3,1,0,0,2
914,1559,D7110,260,12,12,3,0,0,2
948,1431,K1363,120,15,15,1,0,0,2
1431,948,K1364,120,15,15,1,0,0,2
948,2284,K1364,120,15,1,1,1,0,2
314,2643,D2725,260,2,27,3,1,0,2
683,684,G1276,350,3,3,4,0,0,2
1672,557,K497,120,4,4,1,0,0,2
1507,1508,K817,120,8,8,1,0,0,2
1189,1431,1485,100,15,15,0,0,0,2
2284,1189,1485,100,1,15,0,1,0,2
683,684,G1242,350,3,3,4,0,0,2
1508,1507,K737,120,8,8,1,0,0,2
369,626,6022,100,16,16,0,0,0,2
922,1504,K362,120,2,2,1,0,0,2
1504,2256,K362,120,2,2,1,0,0,2
2256,2261,K362,120,2,2,1,0,0,2
1772,1362,K7742,120,4,4,1,0,0,2
2654,2686,C7734,350,12,12,4,0,0,2
684,683,G6781,350,3,3,4,0,0,2
954,2509,C7733,350,12,12,4,0,0,2
1503,1891,G635,350,7,7,4,0,0,2
1891,2443,G635,350,7,7,4,0,0,2
2443,726,G635,350,7,11,4,1,0,2
726,65,G635,350,11,11,4,0,0,2
890,501,G636,350,7,7,4,0,0,2
2223,890,G636,350,7,7,4,0,0,2
1503,2223,G636,350,7,7,4,0,0,2
65,1037,G636,350,11,11,4,0,0,2
800,373,5639,100,24,24,0,0,0,2
1391,2418,4347,100,16,16,0,0,0,2
1037,726,G636,350,11,11,4,0,0,2
726,2443,G636,350,11,7,4,1,0,2
2443,1891,G636,350,7,7,4,0,0,2
2744,2603,6854,100,5,5,0,0,0,2
2603,2500,6854,100,5,5,0,0,0,2
2469,635,K7095,120,17,17,1,0,0,2
635,767,K7095,120,17,17,1,0,0,2
1391,2418,4349,100,16,16,0,0,0,2
468,1613,K244,120,22,22,1,0,0,2
2223,1503,G635,350,7,7,4,0,0,2
2493,2539,4327,100,5,5,0,0,0,2
1508,1507,6902,100,8,8,0,0,0,2
767,635,K7096,120,17,17,1,0,0,2
1719,739,6816,100,0,0,0,0,0,2
2549,2807,C5514,350,10,10,4,0,0,2
635,767,K7098,120,17,17,1,0,0,2
2095,2601,G286,350,24,24,4,0,0,2
1988,236,D3217,260,22,22,3,0,0,2
2738,2799,G286,350,24,19,4,1,0,2
2601,2738,G286,350,24,24,4,0,0,2
236,1486,D3217,260,22,22,3,0,0,2
256,2126,4326,100,13,13,0,0,0,2
2500,2603,6853,100,5,5,0,0,0,2
2580,2582,C5602,350,10,10,4,0,0,2
404,930,6437,100,21,4,0,1,0,2
2582,2580,C5601,350,10,10,4,0,0,2
1736,1272,6437,100,4,4,0,0,0,2
2752,2739,C5011,350,10,10,4,0,0,2
373,800,5640,100,24,24,0,0,0,2
1324,373,5640,100,24,24,0,0,0,2
683,684,G292,350,3,3,4,0,0,2
501,890,G635,350,7,7,4,0,0,2
890,2223,G635,350,7,7,4,0,0,2
1486,236,D3216,260,22,22,3,0,0,2
2469,635,K7098,120,17,17,1,0,0,2
2549,2807,C5516,350,10,10,4,0,0,2
1008,574,K542,120,2,2,1,0,0,2
752,560,T328,160,8,8,2,0,0,2
446,2199,K7379,120,13,13,1,0,0,2
2347,1263,6345,100,16,16,0,0,0,2
557,1603,D45,260,4,4,3,0,0,2
557,1603,D44,260,4,4,3,0,0,2
1603,557,D43,260,4,4,3,0,0,2
638,1457,6366,100,13,13,0,0,0,2
548,1676,6225,100,17,17,0,0,0,2
638,1457,6362,100,13,13,0,0,0,2
1603,557,D46,260,4,4,3,0,0,2
2748,23,4256,100,13,13,0,0,0,2
1263,2347,6346,100,16,16,0,0,0,2
574,1008,K544,120,2,2,1,0,0,2
468,467,D6228,260,22,22,3,0,0,2
2194,414,K1270,120,23,15,1,1,0,2
752,560,T325,160,8,8,2,0,0,2
59,57,G7238,350,6,9,4,1,0,2
2762,2761,C5002,350,10,10,4,0,0,2
23,2748,4255,100,13,13,0,0,0,2
557,1603,D51,260,4,4,3,0,0,2
817,2056,D5095,260,1,1,3,0,0,2
2056,817,D5090,260,1,1,3,0,0,2
57,59,G7056,350,9,6,4,1,0,2
2580,2582,C5604,350,10,10,4,0,0,2
2435,2073,6252,100,17,17,0,0,0,2
1613,468,K243,120,22,22,1,0,0,2
1431,948,K281,120,15,15,1,0,0,2
2073,2435,6251,100,17,17,0,0,0,2
57,59,G7048,350,9,6,4,1,0,2
1008,574,K543,120,2,2,1,0,0,2
2549,2807,C5506,350,10,10,4,0,0,2
57,59,G7044,350,9,6,4,1,0,2
2603,2744,6853,100,5,5,0,0,0,2
1613,468,K242,120,22,22,1,0,0,2
2284,1189,K245,120,1,15,1,1,0,2
1189,1431,K245,120,15,15,1,0,0,2
2418,1391,4348,100,16,16,0,0,0,2
1431,948,K246,120,15,15,1,0,0,2
2539,2493,4330,100,5,5,0,0,0,2
57,59,G7066,350,9,6,4,1,0,2
59,57,G7075,350,6,9,4,1,0,2
1064,139,G7054,350,6,6,4,0,0,2
446,2199,K7378,120,13,13,1,0,0,2
574,1008,K541,120,2,2,1,0,0,2
2290,287,6816,100,0,0,0,0,0,2
373,1324,5639,100,24,24,0,0,0,2
1616,2082,D681,260,22,22,3,0,0,2
1486,236,D3212,260,22,22,3,0,0,2
2509,954,C7736,350,12,12,4,0,0,2
1527,1526,D7307,260,28,28,3,0,0,2
2693,2601,G285,350,24,24,4,0,0,2
1527,1526,D7303,260,28,28,3,0,0,2
2493,2539,4329,100,5,5,0,0,0,2
914,1559,D7105,260,12,12,3,0,0,2
1508,1507,K270,120,8,8,1,0,0,2
2772,2693,G285,350,19,24,4,1,0,2
2434,1185,K9379,120,24,24,1,0,0,2
457,1811,D7303,260,28,28,3,0,0,2
635,636,6601,100,17,17,0,0,0,2
461,635,6604,100,17,17,0,0,0,2
388,557,D6606,260,21,4,3,1,0,2
635,636,6604,100,17,17,0,0,0,2
1185,1663,K9379,120,24,24,1,0,0,2
697,2014,5630,100,24,24,0,0,0,2
1663,1185,K9380,120,24,24,1,0,0,2
461,635,6601,100,17,17,0,0,0,2
637,614,6604,100,17,17,0,0,0,2
1185,2434,K9380,120,24,24,1,0,0,2
1526,1527,D7308,260,28,28,3,0,0,2
2752,2739,C5001,350,10,10,4,0,0,2
1507,1508,K269,120,8,8,1,0,0,2
1527,1526,D7317,260,28,28,3,0,0,2
2601,2095,G285,350,24,24,4,0,0,2
914,1559,D7106,260,12,12,3,0,0,2
2014,697,5629,100,24,24,0,0,0,2
1549,2402,G6707,350,4,4,4,0,0,2
1603,557,D6608,260,4,4,3,0,0,2
557,1672,K266,120,4,4,1,0,0,2
914,1559,D7102,260,12,12,3,0,0,2
2402,1549,G6706,350,4,4,4,0,0,2
739,1719,6815,100,0,0,0,0,0,2
468,1613,K946,120,22,22,1,0,0,2
557,388,D6608,260,4,21,3,1,0,2
2327,1876,D5431,260,9,9,3,0,0,2
1613,468,K945,120,22,22,1,0,0,2
1507,1508,K757,120,8,8,1,0,0,2
1362,1772,D6608,260,4,4,3,0,0,2
557,1603,D6607,260,4,4,3,0,0,2
388,557,D6607,260,21,4,3,1,0,2
2654,2686,C7704,350,12,12,4,0,0,2
2761,2762,C5001,350,10,10,4,0,0,2
914,1559,D7101,260,12,12,3,0,0,2
2509,954,C7704,350,12,12,4,0,0,2
2375,310,6363,100,13,13,0,0,0,2
2802,2803,C7621,350,12,12,4,0,0,2
233,1386,K7398,120,16,16,1,0,0,2
551,111,4084,100,17,17,0,0,0,2
642,643,6245,100,5,5,0,0,0,2
2664,2569,C6154,350,15,15,4,0,0,2
2569,2664,C6181,350,15,15,4,0,0,2
2308,1151,K7564,120,13,13,1,0,0,2
2529,2495,4330,100,5,5,0,0,0,2
1778,1379,4322,100,13,13,0,0,0,2
1661,458,6242,100,17,17,0,0,0,2
1386,233,K7397,120,16,16,1,0,0,2
2215,1769,4318,100,13,13,0,0,0,2
2377,274,K7384,120,5,5,1,0,0,2
1348,1169,6259,100,17,17,0,0,0,2
2569,2664,C6113,350,15,15,4,0,0,2
643,642,K7050,120,5,5,1,0,0,2
2159,1918,K7397,120,16,16,1,0,0,2
1379,1778,K7505,120,13,13,1,0,0,2
2509,2505,C7717,350,12,12,4,0,0,2
1918,2159,4350,100,16,16,0,0,0,2
736,739,6815,100,0,0,0,0,0,2
822,846,6245,100,17,17,0,0,0,2
2531,2528,4256,100,13,13,0,0,0,2
2728,2234,4255,100,13,13,0,0,0,2
2234,2728,4256,100,13,13,0,0,0,2
822,846,K7041,120,17,17,1,0,0,2
2783,2527,4256,100,13,13,0,0,0,2
2778,2597,4256,100,13,13,0,0,0,2
274,2377,K7383,120,5,5,1,0,0,2
700,1837,1801,100,17,17,0,0,0,2
1433,533,6346,100,16,16,0,0,0,2
549,2745,K1309,120,17,17,1,0,0,2
2597,2778,4255,100,13,13,0,0,0,2
2527,2783,4255,100,13,13,0,0,0,2
2528,2531,4255,100,13,13,0,0,0,2
1076,1075,2688,100,5,5,0,0,0,2
2049,2048,D5234,260,10,10,3,0,0,2
233,1386,4246,100,16,16,0,0,0,2
689,690,K7802,120,0,0,1,0,0,2
1766,942,7524,100,18,18,0,0,0,2
2782,2781,4256,100,13,13,0,0,0,2
689,690,4636,100,0,0,0,0,0,2
2781,2782,4255,100,13,13,0,0,0,2
2215,1769,4319,100,13,13,0,0,0,2
2423,1155,6245,100,17,17,0,0,0,2
1379,1778,4323,100,13,13,0,0,0,2
2581,2582,C5619,350,10,10,4,0,0,2
1155,1137,6245,100,17,17,0,0,0,2
2215,2126,4320,100,13,13,0,0,0,2
2582,2581,C5620,350,10,10,4,0,0,2
2308,1151,K7520,120,13,13,1,0,0,2
1386,233,6345,100,16,16,0,0,0,2
839,1266,6345,100,16,16,0,0,0,2
690,689,4635,100,0,0,0,0,0,2
1151,2308,K7522,120,13,13,1,0,0,2
2308,1151,K7518,120,13,13,1,0,0,2
2308,1151,K7521,120,13,13,1,0,0,2
2803,2802,C7630,350,12,12,4,0,0,2
1266,839,6346,100,16,16,0,0,0,2
1089,2521,K7426,120,13,13,1,0,0,2
822,846,4075,100,17,17,0,0,0,2
233,1386,6346,100,16,16,0,0,0,2
1769,2215,4320,100,13,13,0,0,0,2
111,551,6245,100,17,17,0,0,0,2
1151,2308,K7517,120,13,13,1,0,0,2
2705,2496,6853,100,5,5,0,0,0,2
533,1433,4245,100,16,16,0,0,0,2
1606,547,K7251,120,17,17,1,0,0,2
1396,1349,6455,100,4,4,0,0,0,2
2582,2581,C5604,350,10,10,4,0,0,2
1349,64,6455,100,4,4,0,0,0,2
64,1349,6456,100,4,4,0,0,0,2
1749,1819,6437,100,4,4,0,0,0,2
2159,1918,4245,100,16,16,0,0,0,2
742,195,6437,100,4,4,0,0,0,2
2582,2581,C5614,350,10,10,4,0,0,2
2126,2215,4326,100,13,13,0,0,0,2
2325,598,5217,100,22,22,0,0,0,2
2582,2581,C5606,350,10,10,4,0,0,2
608,1679,6437,100,4,4,0,0,0,2
1523,395,6437,100,4,4,0,0,0,2
598,2325,5219,100,22,22,0,0,0,2
1606,547,K7089,120,17,17,1,0,0,2
363,1277,4326,100,13,13,0,0,0,2
758,1830,6819,100,0,0,0,0,0,2
689,690,6818,100,0,0,0,0,0,2
2178,617,6857,100,5,5,0,0,0,2
598,2325,5218,100,22,22,0,0,0,2
690,689,6817,100,0,0,0,0,0,2
1606,547,K7092,120,17,17,1,0,0,2
2569,2664,C6183,350,15,15,4,0,0,2
2664,2569,C6182,350,15,15,4,0,0,2
1905,1680,7452,100,25,25,0,0,0,2
690,689,6806,100,0,0,0,0,0,2
739,736,6816,100,0,0,0,0,0,2
616,2078,7502,100,2,2,0,0,0,2
2802,2803,C7665,350,12,12,4,0,0,2
2078,616,7501,100,2,2,0,0,0,2
1349,1396,6456,100,4,4,0,0,0,2
2581,2582,C5617,350,10,10,4,0,0,2
2215,1769,4326,100,13,13,0,0,0,2
1379,1778,4223,100,13,13,0,0,0,2
689,690,6805,100,0,0,0,0,0,2
1396,1349,6435,100,4,4,0,0,0,2
690,689,6802,100,0,0,0,0,0,2
1349,64,6435,100,4,4,0,0,0,2
64,1349,6436,100,4,4,0,0,0,2
1349,1396,6436,100,4,4,0,0,0,2
274,2377,4329,100,5,5,0,0,0,2
66,1510,6420,100,4,4,0,0,0,2
547,1606,K7252,120,17,17,1,0,0,2
66,1510,6434,100,4,4,0,0,0,2
2581,2582,C5605,350,10,10,4,0,0,2
2581,2582,C5613,350,10,10,4,0,0,2
2664,2569,C6184,350,15,15,4,0,0,2
1837,700,K1230,120,17,17,1,0,0,2
2495,2529,4329,100,5,5,0,0,0,2
2495,2529,4327,100,5,5,0,0,0,2
31,1113,4415,100,21,21,0,0,0,2
617,2178,6855,100,5,5,0,0,0,2
2582,2581,C5612,350,10,10,4,0,0,2
2418,2735,4347,100,16,16,0,0,0,2
1113,31,4416,100,21,21,0,0,0,2
2159,1918,4349,100,16,16,0,0,0,2
2545,2788,6854,100,5,5,0,0,0,2
2377,274,4328,100,5,5,0,0,0,2
2582,2581,C5618,350,10,10,4,0,0,2
2581,2582,C5611,350,10,10,4,0,0,2
2788,2545,6853,100,5,5,0,0,0,2
2735,2418,4348,100,16,16,0,0,0,2
111,551,4083,100,17,17,0,0,0,2
1510,66,6419,100,4,4,0,0,0,2
2308,1151,K7561,120,13,13,1,0,0,2
2521,1089,K7425,120,13,13,1,0,0,2
822,846,2061,100,17,17,0,0,0,2
2582,2581,C5610,350,10,10,4,0,0,2
1137,1155,6958,100,17,17,0,0,0,2
2496,2705,6854,100,5,5,0,0,0,2
758,1830,6833,100,0,0,0,0,0,2
2178,617,6856,100,5,5,0,0,0,2
617,2178,6858,100,5,5,0,0,0,2
1151,2308,K7519,120,13,13,1,0,0,2
1076,1075,4188,100,5,5,0,0,0,2
274,2377,4327,100,5,5,0,0,0,2
547,1606,K7090,120,17,17,1,0,0,2
1075,1076,4187,100,5,5,0,0,0,2
1279,293,6601,100,17,17,0,0,0,2
1769,2215,4317,100,13,13,0,0,0,2
2215,2126,4317,100,13,13,0,0,0,2
689,690,6801,100,0,0,0,0,0,2
1680,1905,7451,100,25,25,0,0,0,2
1279,293,6604,100,17,17,0,0,0,2
1830,758,6820,100,0,0,0,0,0,2
2581,2582,C5609,350,10,10,4,0,0,2
463,359,K7090,120,17,17,1,0,0,2
1778,1379,4206,100,13,13,0,0,0,2
359,463,K7089,120,17,17,1,0,0,2
2126,2215,4318,100,13,13,0,0,0,2
2325,598,5220,100,22,22,0,0,0,2
1830,758,6834,100,0,0,0,0,0,2
547,1606,6253,100,17,17,0,0,0,2
1386,233,4245,100,16,16,0,0,0,2
2126,2215,4319,100,13,13,0,0,0,2
2584,2573,C5514,350,10,10,4,0,0,2
939,1951,6061,100,24,24,0,0,0,2
2143,816,6223,100,17,17,0,0,0,2
1076,1075,2685,100,5,5,0,0,0,2
1661,458,6008,100,17,17,0,0,0,2
1154,1071,6227,100,17,17,0,0,0,2
643,642,2668,100,5,5,0,0,0,2
858,844,6161,100,25,25,0,0,0,2
2573,2584,C5517,350,10,10,4,0,0,2
1071,1154,6226,100,17,17,0,0,0,2
2573,2584,C5515,350,10,10,4,0,0,2
816,815,K7027,120,17,17,1,0,0,2
359,463,6223,100,17,17,0,0,0,2
1154,1071,6225,100,17,17,0,0,0,2
1192,1190,5636,100,25,25,0,0,0,2
2584,2573,C5502,350,10,10,4,0,0,2
1479,2322,6030,100,4,4,0,0,0,2
2573,2584,C5513,350,10,10,4,0,0,2
463,359,6224,100,17,17,0,0,0,2
2573,2584,C5509,350,10,10,4,0,0,2
2573,2584,C5505,350,10,10,4,0,0,2
416,711,6056,100,5,5,0,0,0,2
1075,1076,K7057,120,5,5,1,0,0,2
2584,2573,C5508,350,10,10,4,0,0,2
816,815,6223,100,17,17,0,0,0,2
2108,2109,6030,100,5,5,0,0,0,2
549,2745,K1312,120,17,17,1,0,0,2
1951,939,6062,100,24,24,0,0,0,2
547,1606,6225,100,17,17,0,0,0,2
2802,2803,C7643,350,12,12,4,0,0,2
2573,2584,C5507,350,10,10,4,0,0,2
2584,2573,C5506,350,10,10,4,0,0,2
2582,2581,C5602,350,10,10,4,0,0,2
1071,1154,6228,100,17,17,0,0,0,2
711,416,6055,100,5,5,0,0,0,2
1075,1076,K7059,120,5,5,1,0,0,2
2322,1479,6029,100,4,4,0,0,0,2
1190,1192,5635,100,25,25,0,0,0,2
844,858,6162,100,25,25,0,0,0,2
642,643,2667,100,5,5,0,0,0,2
2584,2573,C5516,350,10,10,4,0,0,2
2584,2573,C5510,350,10,10,4,0,0,2
816,2143,6224,100,17,17,0,0,0,2
815,816,6224,100,17,17,0,0,0,2
2581,2582,C5603,350,10,10,4,0,0,2
1310,209,4171,100,17,17,0,0,0,2
1310,209,4169,100,17,17,0,0,0,2
271,2277,4169,100,17,17,0,0,0,2
2375,310,6365,100,13,13,0,0,0,2
271,2277,4171,100,17,17,0,0,0,2
2199,1330,K7506,120,13,13,1,0,0,2
2773,2809,C7720,350,12,12,4,0,0,2
548,549,K1062,120,17,17,1,0,0,2
2773,2809,C7750,350,12,12,4,0,0,2
712,1379,K7505,120,13,13,1,0,0,2
2008,1113,4416,100,21,21,0,0,0,2
1337,1724,4471,100,4,4,0,0,0,2
